 GPSALT IGRF LAT LONG Line mag_res1 MAGIGRF X Y
729 489.7 23519.716 -16.1502 -51.20763 22780 748.3383518880396 1376.805 8214432.98 477801.89
730 490.17 23519.69 -16.150397 -51.207640999999995 22780 778.9694983786002 1402.27 8214411.16 477800.73
731 490.79 23519.662999999997 -16.150597 -51.207652 22780 811.192689169171 1429.253 8214389.03 477799.56
732 491.47 23519.637000000002 -16.150797 -51.207663000000004 22780 844.7034592591674 1457.525 8214366.91 477798.4
733 492.15 23519.611 -16.150997 -51.207674 22780 878.7642292631388 1486.348 8214344.79 477797.23
734 492.89 23519.585 -16.151195 -51.207683 22780 912.380378248229 1514.769 8214322.97 477796.36
735 493.73 23519.557999999997 -16.151395 -51.207694000000004 22780 945.1765691248261 1542.3239999999998 8214300.84 477795.2
736 494.57 23519.532000000003 -16.151592 -51.207702000000005 22780 976.9502973230901 1568.905 8214279.03 477794.33
737 495.41 23519.506 -16.151792 -51.207713 22780 1008.0584881136623 1594.773 8214256.9 477793.16
738 496.26 23519.48 -16.151989 -51.207722 22780 1038.9012163121515 1620.4229999999998 8214235.09 477792.29
739 497.11 23519.453999999998 -16.152186 -51.207727 22780 1070.224367877785 1646.521 8214213.27 477791.72
740 497.96 23519.428 -16.152383 -51.207736 22780 1102.4165168626496 1673.5179999999998 8214191.45 477790.85
741 498.73 23519.402000000002 -16.152581 -51.207744 22780 1135.6862450611466 1701.595 8214169.64 477789.98
742 499.47 23519.376 -16.152778 -51.207749 22780 1169.951396626554 1730.635 8214147.82 477789.41
743 500.21 23519.35 -16.152975 -51.207758 22780 1204.9925456116443 1760.481 8214126.0 477788.54
744 500.85 23519.324 -16.153172 -51.207763 22780 1240.6342763904584 1790.9 8214104.19 477787.97
745 501.3 23519.298 -16.153369 -51.207769 22780 1276.5174279560897 1821.558 8214082.37 477787.4
746 501.74 23519.272 -16.153567000000002 -51.207774 22780 1312.398579521723 1852.214 8214060.55 477786.83
747 502.19 23519.246 -16.153764000000002 -51.20778 22780 1348.3063103005368 1882.899 8214038.74 477786.26
748 502.19 23519.221 -16.153958 -51.207783 22780 1384.601419974445 1914.015 8214017.23 477785.98
749 502.18 23519.194 -16.154158 -51.207788 22780 1422.026615926327 1946.14 8213995.1 477785.41
750 502.18 23519.167999999998 -16.154356 -51.207791 22780 1460.9993491996706 1979.861 8213973.29 477785.13
751 502.02 23519.142999999996 -16.154553 -51.207794 22780 1502.0935033458463 2015.7 8213951.47 477784.86
752 501.79 23519.117000000002 -16.15475 -51.207799 22780 1545.6306549112542 2054.012 8213929.65 477784.29
753 501.56 23519.091 -16.154947 -51.207802 22780 1591.786388184816 2094.916 8213907.84 477784.01
754 501.31 23519.065 -16.155144 -51.207805 22780 1640.4845423309916 2138.359 8213886.02 477783.74
755 501.04 23519.039 -16.155344 -51.207808 22780 1691.8203199903587 2184.368 8213863.9 477783.46
756 500.78 23519.013 -16.155542 -51.207809999999995 22780 1745.9754741365346 2233.268 8213842.08 477783.19
757 500.51 23518.987 -16.155739 -51.207813 22780 1803.4196281966915 2285.458 8213820.26 477782.91
758 500.32 23518.961 -16.155939 -51.207815999999994 22780 1864.4184059423028 2341.129 8213798.14 477782.64
759 500.13 23518.935 -16.156136 -51.207822 22780 1928.6125575077106 2400.098 8213776.32 477782.07
760 499.93 23518.909 -16.156336 -51.207824 22780 1995.550335167297 2461.709 8213754.2 477781.79
761 499.72 23518.882999999998 -16.156533 -51.207827 22780 2064.347489313479 2525.251 8213732.38 477781.52
762 499.5 23518.857000000004 -16.156733 -51.20783 22780 2134.7382669730655 2590.315 8213710.26 477781.24
763 499.29 23518.83 -16.156933 -51.207834999999996 22780 2206.2720421381355 2656.551 8213688.14 477780.67
764 498.85 23518.804 -16.157132999999998 -51.207838 22780 2278.321240670341 2723.27 8213666.01 477780.4
765 497.98 23518.778 -16.157331 -51.207840999999995 22780 2349.688973943679 2789.386 8213644.2 477780.12
766 497.1 23518.752 -16.157531 -51.207844 22780 2419.343172475878 2853.71 8213622.07 477779.85
767 496.23 23518.726000000002 -16.157731 -51.207848999999996 22780 2485.9129476409466 2914.982 8213599.95 477779.28
768 495.16 23518.699 -16.157933 -51.207852 22780 2548.6207696867896 2972.288 8213577.52 477779.0
769 494.09 23518.673 -16.158133 -51.207855 22780 2606.6529682189885 3024.99 8213555.39 477778.73
770 493.02 23518.647 -16.158333 -51.207858 22780 2659.9667458785816 3072.9770000000003 8213533.27 477778.45
771 492.31 23518.62 -16.158533 -51.20786 22780 2709.0315236239617 3116.7140000000004 8213511.15 477778.18
772 491.79 23518.593999999997 -16.158735999999998 -51.207863 22780 2755.4983456698105 3157.7790000000005 8213488.72 477777.9
773 491.27 23518.567000000003 -16.158939 -51.207865999999996 22780 2802.188167801439 3199.066 8213466.29 477777.63
774 490.97 23518.541 -16.159139 -51.207865999999996 22780 2851.572368828175 3243.091 8213444.16 477777.65
775 491.13 23518.515 -16.159339000000003 -51.207869 22780 2903.374146573781 3289.565 8213422.04 477777.38
776 491.29 23518.487999999998 -16.159542000000002 -51.207871999999995 22780 2954.069968619399 3334.8590000000004 8213399.61 477777.1
777 491.45 23518.462000000003 -16.159742 -51.207871999999995 22780 2997.3051697321466 3372.7340000000004 8213377.48 477777.13
778 492.04 23518.436 -16.159944 -51.207871999999995 22780 3027.61099435853 3397.6079999999997 8213355.05 477777.15
779 492.63 23518.41 -16.160144 -51.207869 22780 3045.2687771792107 3409.8790000000004 8213332.93 477777.47
780 493.21 23518.382999999998 -16.160344 -51.207865999999996 22780 3060.0465599998884 3419.27 8213310.81 477777.79
781 493.78 23518.357000000004 -16.160547 -51.207865999999996 22780 3086.763384626047 3440.555 8213288.38 477777.81
782 494.33 23518.331000000002 -16.160747 -51.207863 22780 3134.710588233326 3483.113 8213266.25 477778.13
783 494.88 23518.305 -16.160947 -51.20786 22780 3202.734371054004 3545.75 8213244.13 477778.45
784 495.48 23518.279 -16.161147 -51.20786 22780 3285.7271512941334 3623.386 8213222.01 477778.47
785 496.17 23518.252999999997 -16.161347 -51.207858 22780 3382.513934114811 3714.7859999999996 8213199.89 477778.79
786 496.87 23518.226000000002 -16.161547 -51.207855 22780 3493.294137722083 3820.177 8213177.76 477779.11
787 497.56 23518.201 -16.161744 -51.207855 22780 3612.9648735759692 3934.566 8213155.95 477779.13
788 499.08 23518.175 -16.161942 -51.207852 22780 3732.186032797218 4048.473 8213134.13 477779.45
789 500.59 23518.148999999998 -16.162142000000003 -51.207848999999996 22780 3840.7798156178965 4151.68 8213112.01 477779.77
790 502.11 23518.123 -16.162339000000003 -51.207848999999996 22780 3927.5989722583704 4233.215 8213090.19 477779.79
791 503.82 23518.097999999998 -16.162533 -51.207846999999994 22780 3984.5000870935955 4284.877 8213068.68 477780.11
792 505.64 23518.072 -16.162731 -51.207844 22780 4008.6118255280167 4303.677 8213046.87 477780.43
793 507.45 23518.047000000002 -16.162925 -51.207840999999995 22780 3998.6429403630164 4288.469 8213025.36 477780.75
794 509.17 23518.021 -16.163119000000002 -51.207838 22780 3955.0030551982345 4239.59 8213003.85 477781.07
795 510.71 23517.996 -16.163314 -51.207834999999996 22780 3879.863170033233 4159.210999999999 8212982.34 477781.39
796 512.25 23517.971 -16.163508 -51.207833 22780 3775.952284782207 4050.062 8212960.83 477781.7
797 513.79 23517.945 -16.163702999999998 -51.20783 22780 3644.9843996172062 3913.855 8212939.32 477782.02
798 514.73 23517.92 -16.163897 -51.207827 22780 3485.2690936656045 3748.903 8212917.82 477782.34
799 515.66 23517.895 -16.164092 -51.207824 22780 3294.010208500824 3552.405 8212896.31 477782.66
800 516.6 23517.87 -16.164282999999998 -51.207822 22780 3071.2032789495674 3324.434 8212875.11 477782.98
801 517.2 23517.843999999997 -16.164478 -51.207819 22780 2821.567393784785 3069.559 8212853.6 477783.3
802 517.64 23517.819 -16.164672 -51.207813 22780 2553.198511114308 2795.922 8212832.09 477783.91
803 518.08 23517.793999999998 -16.164867 -51.207809999999995 22780 2274.6166259493 2512.101 8212810.58 477784.23
804 518.43 23517.769 -16.165058 -51.207808 22780 1992.7586963982685 2225.0789999999997 8212789.38 477784.55
805 518.59 23517.743 -16.165253 -51.207802 22780 1712.9448138138112 1939.996 8212767.87 477785.17
806 518.76 23517.717999999997 -16.165447 -51.207799 22780 1439.323928648803 1661.136 8212746.36 477785.49
807 518.92 23517.693 -16.165642000000002 -51.207794 22780 1176.6536251917255 1393.2 8212724.86 477786.1
808 518.86 23517.667 -16.165839000000002 -51.207788 22780 929.0217869935166 1140.224 8212703.04 477786.72
809 518.79 23517.642000000003 -16.166031 -51.207783 22780 699.428859937015 905.438 8212681.84 477787.33
810 518.73 23517.617000000002 -16.166228 -51.207777 22780 491.91802173880626 692.5830000000001 8212660.02 477787.95
811 518.75 23517.591 -16.166422 -51.207774 22780 310.63271578721196 506.061 8212638.52 477788.27
812 518.81 23517.566000000003 -16.166617000000002 -51.207766 22780 159.68683569727068 349.81699999999995 8212617.01 477789.18
813 518.87 23517.54 -16.166814000000002 -51.207763 22780 38.740994918293524 223.55700000000002 8212595.19 477789.5
814 518.94 23517.515 -16.167008 -51.207758 22780 -57.07488775196505 122.473 8212573.68 477790.11
815 519.02 23517.488999999998 -16.167206 -51.207752 22780 -133.698146736993 40.508 8212551.87 477790.73
816 519.1 23517.464 -16.1674 -51.207749 22780 -195.7240319019936 -26.756999999999998 8212530.36 477791.05
817 519.18 23517.439 -16.167594 -51.207744 22780 -245.00291457225217 -81.304 8212508.85 477791.66
818 519.18 23517.412999999997 -16.167792000000002 -51.207741 22780 -283.148176137823 -124.76100000000001 8212487.04 477791.98
819 519.19 23517.387000000002 -16.167989000000002 -51.207738 22780 -313.63901691657463 -160.566 8212465.22 477792.3
820 519.19 23517.362 -16.168183 -51.207733000000005 22780 -341.9058995010397 -194.102 8212443.71 477792.92
821 519.21 23517.336 -16.168381 -51.20773 22780 -373.3511610666105 -230.859 8212421.9 477793.24
822 519.24 23517.311 -16.168578 -51.20773 22780 -412.26900442590494 -275.061 8212400.08 477793.26
823 519.27 23517.285 -16.168772 -51.207727 22780 -460.5648895909128 -328.596 8212378.57 477793.58
824 519.24 23517.26 -16.168969 -51.207724 22780 -517.7451511562581 -391.088 8212356.76 477793.9
825 519.09 23517.234 -16.169167 -51.207724 22780 -582.245994515784 -460.87300000000005 8212334.94 477793.92
826 518.93 23517.208 -16.169364 -51.207724 22780 -652.0918378750785 -536.003 8212313.12 477793.94
827 518.78 23517.182999999997 -16.169558 -51.207722 22780 -726.7497230400862 -615.9 8212291.61 477794.26
828 518.47 23517.157000000003 -16.169756 -51.207722 22780 -807.6669871859743 -702.0989999999999 8212269.8 477794.28
829 518.16 23517.131 -16.169953 -51.207722 22780 -898.2538305455003 -797.97 8212247.98 477794.3
830 517.85 23517.106 -16.17015 -51.207722 22780 -1002.4990946053692 -907.498 8212226.17 477794.33
831 517.58 23517.08 -16.170347 -51.207722 22780 -1123.6959379646696 -1033.979 8212204.35 477794.35
832 517.32 23517.054 -16.170547 -51.207722 22780 -1262.8321577247598 -1178.472 8212182.23 477794.37
833 517.05 23517.028 -16.170744 -51.207724 22780 -1418.3150035785839 -1339.21 8212160.41 477794.1
834 516.8 23517.002 -16.170942 -51.207724 22780 -1585.2228469378783 -1511.402 8212138.59 477794.12
835 516.54 23516.976000000002 -16.171142 -51.207727 22780 -1756.4020692782858 -1687.908 8212116.47 477793.84
836 516.29 23516.95 -16.171339 -51.207727 22780 -1924.2653333383935 -1861.0539999999999 8212094.66 477793.87
837 516.04 23516.924 -16.171539000000003 -51.207727 22780 -2082.5591323116573 -2024.707 8212072.53 477793.89
838 515.78 23516.897999999997 -16.171736 -51.20773 22780 -2227.4963990381016 -2174.896 8212050.72 477793.61
839 515.53 23516.872000000003 -16.171936 -51.20773 22780 -2356.768197925346 -2309.528 8212028.59 477793.64
840 515.27 23516.846 -16.172133 -51.20773 22780 -2469.4894620714654 -2427.531 8212006.78 477793.66
841 515.09 23516.82 -16.172333 -51.207733000000005 22780 -2564.1692636252797 -2527.54 8211984.65 477793.38
842 514.94 23516.793999999998 -16.172532999999998 -51.207735 22780 -2638.6454858796737 -2607.344 8211962.53 477793.11
843 514.8 23516.767999999996 -16.172732999999997 -51.207738 22780 -2690.8647082200814 -2664.89 8211940.41 477792.83
844 514.6 23516.742000000002 -16.172933 -51.207738 22780 -2720.089507107332 -2699.475 8211918.28 477792.86
845 514.29 23516.715 -16.173136 -51.207738 22780 -2726.8556824809475 -2711.673 8211895.85 477792.88
846 513.98 23516.689 -16.173336 -51.207738 22780 -2711.9739022410376 -2702.1479999999997 8211873.73 477792.9
847 513.67 23516.662999999997 -16.173539 -51.207738 22780 -2675.3330776146527 -2670.9390000000003 8211851.3 477792.92
848 513.55 23516.636000000002 -16.173739 -51.207738 22780 -2617.513876501904 -2618.48 8211829.17 477792.95
849 513.43 23516.61 -16.173942 -51.207738 22780 -2539.9940518757444 -2546.3920000000003 8211806.74 477792.97
850 513.31 23516.584 -16.174142 -51.207738 22780 -2445.902271635609 -2457.657 8211784.62 477792.99
851 513.32 23516.557 -16.174344 -51.207738 22780 -2337.8284470094427 -2355.015 8211762.19 477793.01
852 513.38 23516.531000000003 -16.174544 -51.207735 22780 -2217.826664188765 -2240.4 8211740.07 477793.33
853 513.45 23516.505 -16.174747 -51.207735 22780 -2088.543839476368 -2116.55 8211717.64 477793.36
854 513.56 23516.478 -16.17495 -51.207735 22780 -1952.9110148502014 -1986.349 8211695.21 477793.38
855 513.75 23516.452 -16.175152999999998 -51.207733000000005 22780 -1814.8431876435 -1853.743 8211672.78 477793.7
856 513.94 23516.426 -16.175355 -51.20773 22780 -1680.3129396499723 -1724.6770000000001 8211650.34 477794.02
857 514.13 23516.4 -16.175555 -51.207727 22780 -1555.806156829294 -1605.557 8211628.22 477794.34
858 514.29 23516.373 -16.175758 -51.207727 22780 -1446.228332203134 -1501.411 8211605.79 477794.36
859 514.45 23516.346 -16.175964 -51.207724 22780 -1353.9984606101762 -1414.7179999999998 8211583.05 477794.68
860 514.61 23516.32 -16.176164 -51.207722 22780 -1278.8456777894983 -1344.9520000000002 8211560.93 477795.0
861 514.63 23516.293999999998 -16.176369 -51.207719 22780 -1217.579806196766 -1289.223 8211538.19 477795.32
862 514.59 23516.267000000003 -16.176572 -51.207716 22780 -1166.0159789898316 -1243.121 8211515.76 477795.64
863 514.55 23516.241 -16.176775 -51.207713 22780 -1119.0941517831302 -1201.661 8211493.33 477795.96
864 514.5 23516.214 -16.176978 -51.20771 22780 -1072.2913245764214 -1160.32 8211470.9 477796.28
865 514.46 23516.188 -16.177183 -51.207705 22780 -1022.498450402921 -1116.094 8211448.16 477796.9
866 514.41 23516.161 -16.177386 -51.207702000000005 22780 -969.0846232822386 -1068.141 8211425.73 477797.21
867 514.37 23516.134 -16.177592 -51.207699 22780 -912.9241724758743 -1017.515 8211403.0 477797.53
868 514.26 23516.107999999997 -16.177794 -51.207696999999996 22780 -856.0183452691715 -966.071 8211380.57 477797.85
869 514.15 23516.081000000002 -16.178 -51.207694000000004 22780 -800.0464736762139 -915.6360000000001 8211357.83 477798.17
870 514.04 23516.055 -16.178205 -51.207691 22780 -746.2646020832561 -867.3910000000001 8211335.09 477798.49
871 513.95 23516.028 -16.178410999999997 -51.207688 22780 -695.3567304902983 -822.02 8211312.35 477798.81
872 513.87 23516.001 -16.178617000000003 -51.207685 22780 -647.52827968416 -779.7260000000001 8211289.62 477799.13
873 513.8 23515.974 -16.178822 -51.207683 22780 -602.7174080912022 -740.452 8211266.88 477799.45
874 513.74 23515.947 -16.179029999999997 -51.207679999999996 22780 -560.6024921122211 -703.949 8211243.83 477799.77
875 513.69 23515.92 -16.179236 -51.207677000000004 22780 -521.1610413058569 -670.0419999999999 8211221.1 477800.09
876 513.65 23515.894 -16.179442 -51.207677000000004 22780 -484.1141722076545 -638.503 8211198.36 477800.12
877 513.61 23515.866 -16.17965 -51.207674 22780 -449.15825622844784 -609.159 8211175.31 477800.44
878 513.29 23515.839 -16.179858 -51.207674 22780 -416.1987636165959 -581.779 8211152.27 477800.46
879 512.96 23515.812 -16.180067 -51.207671999999995 22780 -384.9268476376149 -556.119 8211129.22 477800.78
880 512.64 23515.785 -16.180272 -51.207671999999995 22780 -355.30639941202503 -532.003 8211106.49 477800.8
881 511.75 23515.757999999998 -16.18048 -51.207671999999995 22780 -326.8354859275677 -509.115 8211083.44 477800.83
882 510.59 23515.731 -16.180692 -51.207671999999995 22780 -299.3599489294727 -487.29400000000004 8211060.09 477800.85
883 509.43 23515.702999999998 -16.1809 -51.207671999999995 22780 -273.0640355310344 -466.58 8211037.04 477800.87
884 508.31 23515.676 -16.181108 -51.207671999999995 22780 -247.90254283316347 -446.999 8211014.0 477800.9
885 507.29 23515.648999999998 -16.181319000000002 -51.207671999999995 22780 -223.87900583530126 -428.63 8210990.65 477800.92
886 506.28 23515.621 -16.18153 -51.207671999999995 22780 -201.0760479645878 -411.485 8210967.29 477800.95
887 505.26 23515.593999999997 -16.181742 -51.207674 22780 -179.27951354726116 -395.31300000000005 8210943.94 477800.67
888 504.27 23515.566000000003 -16.181953 -51.207674 22780 -158.13797646314123 -379.827 8210920.59 477800.7
889 503.27 23515.537999999997 -16.182167 -51.207674 22780 -137.45139507902283 -364.87 8210896.93 477800.72
890 502.28 23515.51 -16.182378 -51.207677000000004 22780 -117.28786057567856 -350.332 8210873.58 477800.45
891 501.27 23515.482999999997 -16.182592 -51.207677000000004 22780 -97.47527919155294 -336.249 8210849.92 477800.47
892 500.24 23515.455 -16.182805 -51.207677000000004 22780 -78.05569780742874 -322.559 8210826.26 477800.49
