LINE,X,Y,GPSALT,RAD,MAGLEV,syn_dem,MAG_REGIONAL,mag_res,ellip_pipe_magmod,ellipsoid_magmod
     L22750,476297.976816,8211982.375459,584.031821,157.734895,23422.046514,426.296926,23700.058853,-272.024381,-398.079086,-424.410506
     L22750,476297.998418,8211962.375332,582.075687,157.660296,23419.976644,424.415391,23698.448698,-273.202385,-399.783916,-430.196421
     L22750,476298.020020,8211942.375205,580.110999,157.591567,23418.426429,422.519432,23696.836992,-273.859184,-401.131891,-435.572998
     L22750,476298.399919,8211922.376803,578.216298,157.164070,23417.345722,421.052229,23695.237464,-274.065751,-402.270456,-440.668897
     L22750,476298.905027,8211902.379026,576.313761,156.711825,23416.627607,419.601936,23693.641411,-273.915681,-403.126565,-445.417085
     L22750,476298.989818,8211882.379201,574.451443,156.274719,23416.090571,418.176724,23692.027738,-273.558584,-403.435023,-449.532021
     L22750,476299.475744,8211862.381354,572.539432,155.829078,23415.561080,416.710354,23690.428245,-273.216069,-403.621878,-453.451683
     L22750,476300.216779,8211842.384818,570.876919,154.824259,23414.890488,416.052660,23688.837505,-273.028459,-403.525832,-456.969633
     L22750,476301.077978,8211822.388972,569.252013,153.719677,23413.912502,415.532336,23687.250371,-273.154225,-403.166296,-460.125325
     L22750,476301.988360,8211802.393475,567.627687,152.616768,23412.468286,415.010919,23685.664104,-273.748059,-402.531739,-462.904397
     L22750,476303.022590,8211782.398758,566.002547,151.525769,23410.379990,414.476777,23684.081746,-274.992328,-401.665750,-465.348487
     L22750,476303.753574,8211762.402481,564.240891,149.822313,23407.524670,414.418578,23682.486111,-276.984341,-400.425647,-467.307531
     L22750,476304.783617,8211742.407965,562.413068,147.850153,23403.822418,414.562916,23680.901493,-279.840215,-399.069597,-469.056511
     L22750,476305.509472,8211722.411809,560.599343,145.894028,23399.384155,414.705315,23679.303395,-283.412601,-397.315490,-470.257832
     L22750,476306.522618,8211702.417411,558.759016,143.909220,23394.155869,414.849796,23677.715985,-287.791376,-395.446220,-471.235748
     L22750,476307.257528,8211682.421453,556.887954,142.132377,23388.609723,414.755578,23676.116003,-292.469934,-393.186160,-471.710584
     L22750,476308.284739,8211662.427352,554.884905,140.470779,23382.691557,414.414126,23674.527075,-297.537341,-390.940166,-472.021429
     L22750,476309.008860,8211642.431473,552.880988,138.799063,23376.741407,414.081925,23672.924387,-302.616980,-388.308593,-471.816573
     L22750,476309.790196,8211622.436013,550.893103,137.145603,23371.019748,413.747500,23671.322952,-307.470509,-385.492337,-471.279988
     L22750,476310.748536,8211602.441763,548.890962,135.357003,23365.775845,413.533959,23669.727918,-311.856176,-382.556223,-470.492280
     L22750,476311.462744,8211582.446010,546.833692,133.057311,23361.007560,413.776381,23668.121373,-315.749889,-379.352659,-469.268044
     L22750,476312.174483,8211562.450291,544.798382,130.790226,23356.831285,414.008156,23666.513545,-319.050259,-375.972848,-467.707348
     L22750,476312.886219,8211542.454622,542.753076,128.523266,23353.291847,414.229810,23664.904539,-321.712613,-372.435882,-465.834180
     L22750,476313.904816,8211522.461115,540.705975,126.253854,23350.410548,414.452121,23663.307760,-323.735108,-368.862182,-463.803310
     L22750,476314.309683,8211502.463440,538.740969,123.987374,23348.226433,414.753595,23661.682997,-325.020320,-364.912979,-461.153226
     L22750,476315.010807,8211482.467845,536.805023,121.753909,23346.607923,415.051114,23660.069990,-325.757530,-360.940420,-458.353297
     L22750,476315.722532,8211462.472378,534.837387,119.484084,23345.187640,415.353303,23658.456273,-326.296009,-356.861698,-455.298699
     L22750,476316.423652,8211442.476881,532.904648,117.255653,23343.707751,415.648995,23656.840903,-326.892231,-352.668045,-451.968468
     L22750,476316.824395,8211422.479252,531.096367,114.528508,23341.875016,416.567859,23655.210827,-327.820666,-348.264040,-448.217589
     L22750,476317.237648,8211402.481723,529.396295,111.567771,23339.551564,417.828524,23653.579972,-329.239287,-343.769175,-444.211263
     L22750,476317.625887,8211382.484022,527.677277,108.582606,23336.721953,419.094670,23651.946640,-331.161096,-339.200565,-439.985993
     L22750,476318.278887,8211362.488278,525.964908,105.597634,23333.543886,420.367274,23650.324091,-333.447363,-334.648325,-435.669233
     L22750,476318.562727,8211342.489832,524.391597,102.939918,23330.227316,421.451679,23648.683314,-335.846627,-329.917582,-430.967268
     L22750,476318.584319,8211322.489445,523.318696,101.225576,23326.769394,422.093120,23647.028967,-338.368500,-325.015921,-425.854107
     L22750,476318.605911,8211302.489060,522.228886,99.518272,23323.181282,422.710614,23645.373069,-341.019012,-320.094042,-420.599453
     L22750,476318.627503,8211282.488677,521.129075,97.810917,23319.558225,423.318158,23643.715620,-343.702919,-315.157452,-415.212749
     L22750,476318.649095,8211262.488297,520.015366,96.049957,23316.244382,423.965409,23642.056620,-346.076061,-310.212542,-409.705991
     L22750,476318.455720,8211242.486351,519.499898,95.710000,23313.789436,423.789898,23640.385863,-347.574309,-305.157103,-403.874626
     L22750,476318.107528,8211222.483303,519.119140,95.710000,23312.825987,423.409140,23638.706046,-347.568946,-300.065958,-397.873827
     L22750,476317.776966,8211202.480416,518.733390,95.710000,23313.926062,423.023390,23637.025321,-345.499497,-294.999764,-391.810706
     L22750,476317.440340,8211182.477520,518.353227,95.710000,23317.242761,422.643227,23635.342558,-341.211266,-289.956353,-385.684411
     L22750,476317.091011,8211162.474568,518.157791,95.998205,23322.441259,422.159586,23633.657431,-335.038619,-284.925974,-379.469692
     L22750,476316.728634,8211142.471554,518.521487,97.252490,23328.759600,421.268997,23631.969910,-327.743477,-279.890771,-373.115738
     L22750,476316.108151,8211122.466820,518.880506,98.486515,23335.766238,420.393991,23630.267947,-319.740500,-274.848632,-366.664514
     L22750,476315.522987,8211102.462398,519.223135,99.695658,23342.707659,419.527476,23628.565822,-311.803273,-269.863335,-360.220640
     L22750,476314.982663,8211082.458354,519.555836,100.907863,23349.519316,418.647973,23626.864040,-303.997034,-264.937650,-353.791871
     L22750,476314.253944,8211062.453146,520.460105,103.003896,23356.048724,417.456209,23625.150983,-296.458047,-260.004260,-347.237387
     L22750,476313.558858,8211042.448252,521.522980,105.398911,23362.264445,416.124069,23623.437649,-289.233131,-255.130760,-340.697237
     L22750,476312.905505,8211022.443716,522.581774,107.754049,23367.921854,414.827724,23621.724477,-282.567510,-250.327520,-334.202291
     L22750,476311.986105,8211002.437638,523.643550,110.144673,23372.898052,413.498877,23619.995863,-276.562397,-245.546971,-327.678638
     L22750,476311.166659,8210982.432396,524.854446,112.856228,23376.948582,411.998218,23618.270290,-271.487959,-240.844421,-321.211106
     L22750,476309.854916,8210962.424227,526.493455,116.559536,23380.192302,409.933919,23616.517393,-267.183277,-236.126924,-314.638153
     L22750,476308.840377,8210942.418108,528.131030,120.250123,23382.770459,407.880907,23614.777562,-263.563087,-231.596146,-308.203550
     L22750,476307.846032,8210922.412287,529.746002,123.890889,23384.910304,405.855113,23613.036653,-260.380525,-227.005413,-301.845006
     L22750,476306.707109,8210902.405838,531.384887,127.805942,23386.862161,403.578945,23611.286075,-257.373416,-222.538039,-295.526613
     L22750,476305.222702,8210882.397857,533.033386,128.373995,23388.674673,404.659391,23609.515161,-254.478465,-218.103538,-289.216123
     L22750,476303.909326,8210862.391058,534.683217,128.441405,23390.409918,406.241812,23607.750881,-251.670792,-213.767367,-283.023862
     L22750,476302.302458,8210842.383170,536.342881,128.518701,23392.126480,407.824179,23605.968726,-248.858100,-209.474307,-276.861817
     L22750,476300.846528,8210822.376330,537.991114,128.586053,23393.887157,409.405061,23604.192159,-246.009861,-205.276106,-270.818244
     L22750,476299.137342,8210802.368768,539.531909,128.720946,23395.777690,410.810963,23602.399626,-243.010765,-201.129178,-264.827820
     L22750,476297.456319,8210782.361748,540.886137,128.997168,23397.795904,411.888969,23600.606087,-239.883523,-197.063952,-258.945105
     L22750,476296.088978,8210762.356320,542.222206,129.268582,23399.763215,412.953623,23598.827051,-236.827901,-193.104292,-253.204699
     L22750,476294.349959,8210742.349877,543.572331,129.548756,23401.536256,414.023576,23597.025424,-233.936565,-189.182935,-247.497600
     L22750,476292.647699,8210722.343988,544.915569,129.819562,23402.923140,415.096007,23595.223268,-231.431573,-185.339250,-241.891010
     L22750,476290.949370,8210702.338535,546.316455,129.713498,23403.785625,416.602957,23593.418808,-229.448738,-181.569105,-236.378147
     L22750,476289.260154,8210682.333544,547.702717,129.578268,23404.088714,418.124449,23591.612335,-228.023452,-177.872181,-230.962623
     L22750,476287.450698,8210662.328623,549.109986,129.440624,23403.888453,419.669362,23589.796650,-227.089899,-174.237497,-225.627300
     L22750,476285.517369,8210642.323902,550.516056,129.303345,23403.311323,421.212712,23587.971450,-226.521218,-170.665007,-220.374476
     L22750,476283.831295,8210622.320203,551.804656,129.311889,23402.467484,422.492767,23586.157504,-226.235402,-167.180371,-215.249992
     L22750,476282.109688,8210602.316842,553.018795,129.449325,23401.507512,423.569469,23584.339036,-226.060477,-163.760987,-210.217203
     L22750,476280.416435,8210582.313937,554.204150,129.584842,23400.800525,424.619308,23582.519646,-225.632194,-160.410367,-205.281799
     L22750,476278.677699,8210562.311364,555.433558,129.723799,23400.733246,425.709759,23580.695140,-224.558167,-157.123272,-200.434956
     L22750,476276.993931,8210542.309269,556.619697,129.894547,23401.650361,426.725150,23578.871247,-222.501440,-153.904240,-195.687006
     L22750,476275.233893,8210522.307497,557.737388,130.553873,23403.787956,427.183515,23577.040441,-219.215783,-150.743977,-191.024522
     L22750,476273.805080,8210502.306354,558.860847,131.182120,23407.163985,427.678727,23575.226285,-214.714941,-147.664697,-186.481990
     L22750,476272.131355,8210482.305370,559.977926,131.809881,23411.516000,428.168044,23573.395492,-209.216574,-144.633188,-182.008112
     L22750,476270.536637,8210462.304775,561.101948,132.454933,23416.558161,428.647015,23571.566819,-203.031747,-141.666295,-177.630021
     L22750,476269.199108,8210442.304535,562.453347,132.801133,23421.899051,429.652214,23569.750821,-196.565993,-138.774230,-173.360984
     L22750,476267.862041,8210422.304531,563.860929,133.086067,23427.234960,430.774862,23567.932538,-190.102935,-135.940657,-169.179089
     L22750,476266.524106,8210402.304758,565.280032,133.360145,23432.248155,431.919888,23566.111889,-183.960199,-133.163927,-165.083092
     L22750,476265.177471,8210382.305223,566.698020,133.647254,23436.813080,433.050766,23564.288407,-178.262718,-130.442561,-161.071437
     L22750,476264.116487,8210362.305749,568.416682,134.191082,23440.771458,434.225600,23562.479744,-173.192310,-127.792592,-157.165523
     L22750,476263.157112,8210342.306347,570.508304,135.093333,23443.997655,435.414971,23560.675050,-168.860079,-125.206648,-153.354337
     L22750,476262.194990,8210322.307064,572.640571,136.016343,23446.549774,436.624228,23558.868091,-165.199602,-122.673726,-149.625384
     L22750,476261.248262,8210302.307881,574.739452,136.923726,23448.431522,437.815726,23557.059969,-162.208638,-120.192072,-145.976959
     L22750,476260.268353,8210282.308844,576.891585,137.877791,23449.908537,439.013794,23555.247727,-159.617618,-117.760852,-142.407394
     L22750,476259.424143,8210262.309764,579.736839,139.706099,23451.255233,440.030741,23553.441709,-157.165853,-115.397974,-138.939009
     L22750,476258.625745,8210242.310714,582.526146,141.476226,23452.704580,441.049920,23551.636483,-154.613144,-113.084068,-135.548961
     L22750,476257.946628,8210222.311579,585.348327,143.271924,23454.557675,442.076403,23549.836641,-151.664460,-110.821874,-132.240538
     L22750,476256.940401,8210202.312969,588.152564,145.099507,23456.846175,443.053057,23548.014495,-148.251508,-108.597218,-128.994301
     L22750,476256.588524,8210182.313471,590.942946,145.924211,23459.570195,445.018735,23546.231145,-144.454942,-106.434903,-125.844009
     L22750,476255.905953,8210162.314503,593.718877,146.575833,23462.666069,447.143043,23544.425266,-140.257365,-104.308286,-122.753171
     L22750,476255.222803,8210142.315589,596.497520,147.223419,23466.078917,449.274101,23542.617407,-135.740821,-102.225493,-119.732736
     L22750,476254.548459,8210122.316711,599.271718,147.877247,23469.784530,451.394470,23540.808163,-130.930301,-100.185691,-116.781435
     L22750,476254.153660,8210102.317381,601.906253,148.393707,23473.793229,453.512546,23539.014776,-125.838155,-98.190242,-113.900379
     L22750,476253.756496,8210082.318067,604.485569,148.832338,23478.161331,455.653230,23537.219457,-120.384627,-96.233958,-111.082625
     L22750,476253.111141,8210062.319242,607.074823,149.276231,23482.775940,457.798592,23535.406417,-114.661893,-94.313173,-108.323784
     L22750,476252.665289,8210042.320074,609.654107,149.716106,23487.589792,459.938001,23533.604323,-108.754860,-92.434976,-105.632100
     L22750,476252.268131,8210022.320821,612.114848,150.552882,23492.548373,461.561966,23531.803573,-102.705419,-90.592934,-102.998874
     L22750,476251.865197,8210002.321600,614.445197,151.888070,23497.628191,462.557128,23530.000664,-96.532466,-88.784984,-100.421195
     L22750,476251.448266,8209982.322422,616.804179,153.235206,23502.883961,463.568973,23528.195054,-90.180578,-87.014162,-97.903247
     L22750,476251.160305,8209962.322987,619.118425,154.561078,23508.193681,464.557347,23526.396113,-83.783995,-85.279879,-95.443289
     L22750,476250.907692,8209942.323482,621.375790,154.863785,23513.807359,466.512006,23524.597778,-77.084770,-83.579614,-93.038024
     L22750,476250.544923,8209922.324225,623.456306,153.038462,23519.644033,470.417844,23522.790452,-70.151347,-81.907868,-90.680205
     L22750,476250.093124,8209902.325179,625.577200,151.211045,23525.663562,474.366155,23520.975447,-63.025604,-80.269884,-88.377219
     L22750,476249.695708,8209882.326028,627.661648,149.406655,23531.539089,478.254993,23519.162257,-56.046768,-78.664721,-86.126682
     L22750,476249.246301,8209862.327014,629.617666,147.732503,23537.360149,481.885162,23517.343800,-49.116089,-77.088255,-83.923099
     L22750,476249.187329,8209842.327097,631.280920,146.365665,23543.145667,484.915255,23515.549799,-42.253242,-75.539599,-81.761889
     L22750,476248.701926,8209822.328190,632.922232,145.004223,23548.820078,487.918009,23513.725396,-35.462541,-74.017611,-79.646926
     L22750,476248.640485,8209802.328279,634.579630,143.643152,23554.533947,490.936478,23511.927919,-28.667818,-72.529816,-77.583208
     L22750,476248.394511,8209782.328813,636.156784,141.378541,23560.286696,494.778242,23510.116277,-21.816346,-71.068214,-75.563123
     L22750,476248.119272,8209762.329423,637.519285,136.430321,23566.075518,501.088964,23508.300935,-14.924514,-69.630061,-73.581317
