ALTURA GPSALT IGRF mag_res1 mag_res2 LAT LONG Line MAGIGRF X Y
320.33 1042.38 22766.654 -58.006273060338316 -57.239802850766 -27.825083000000006 -49.128461 12190 -106.5 6920768.0 684329.0
319.31 1035.07 22766.668 -62.0196162651332 -61.35315472584402 -27.826256 -49.128408 12190 -110.565 6920638.0 684333.0
281.03 1029.2 22766.682 -64.84560601887604 -64.27855062368279 -27.827425 -49.128353 12190 -113.443 6920509.0 684336.0
233.4 1025.17 22766.695 -68.2923704189044 -67.8245491022043 -27.828586 -49.128297 12190 -116.941 6920380.0 684340.0
237.68 1022.3 22766.709 -73.25800672159522 -72.88898902280394 -27.829742 -49.12825 12190 -121.959 6920252.0 684342.0
231.88 1019.08 22766.721 -76.54964302428594 -76.2794289434036 -27.830892 -49.128217 12190 -125.303 6920124.0 684344.0
209.02 1014.75 22766.733 -76.78479777858726 -76.61235432884223 -27.832036 -49.1282 12190 -125.592 6919998.0 684343.0
176.65 1009.48 22766.743 -77.49617788660294 -77.42167713359825 -27.833172 -49.128206 12190 -126.358 6919872.0 684341.0
144.13 1003.31 22766.754 -78.42378334833319 -78.44739735767159 -27.834306 -49.128211 12190 -127.341 6919746.0 684338.0
129.81 995.63 22766.764 -80.74816345634898 -80.86972016242761 -27.835439 -49.128219 12190 -129.72 6919620.0 684336.0
151.65 987.93 22766.775 -82.93796475959816 -83.15668957062711 -27.836575 -49.128217 12190 -131.964 6919495.0 684334.0
164.79 980.44 22766.787 -84.60489416018483 -84.92121753674839 -27.837711 -49.1282 12190 -133.684 6919369.0 684334.0
196.72 973.36 22766.799 -86.53782356077149 -86.9517455028697 -27.838844 -49.12817800000001 12190 -135.67 6919243.0 684334.0
230.49 967.4 22766.811 -87.64152760764375 -88.15287604967365 -27.839978 -49.12815300000001 12190 -136.826 6919117.0 684335.0
242.91 961.21 22766.823 -87.59310355717842 -88.20144803855581 -27.841106 -49.128133 12190 -136.83100000000002 6918992.0 684334.0
226.29 955.88 22766.834 -85.0526499945175 -85.75687179224673 -27.842231 -49.128114 12190 -134.342 6918868.0 684335.0
180.43 950.6 22766.846 -83.3562259440521 -84.15744378112886 -27.843353000000004 -49.128094 12190 -132.69899999999998 6918743.0 684334.0
135.63 946.43 22766.857000000004 -82.28341893033915 -83.17991155758061 -27.844467 -49.128081 12190 -131.678 6918620.0 684334.0
96.77 943.72 22766.869 -81.34583727034072 -82.3377767533497 -27.845575 -49.128069 12190 -130.793 6918497.0 684333.0
101.66 947.93 22766.88 -81.49651919604253 -82.5815817594493 -27.846664 -49.128061 12190 -130.995 6918377.0 684332.0
138.74 957.01 22766.89 -83.38962231697779 -84.56703336899228 -27.847728000000004 -49.128056 12190 -132.939 6918258.0 684331.0
149.12 957.41 22766.9 -82.92821437732796 -84.1958222081831 -27.848778000000006 -49.128053 12190 -132.528 6918142.0 684329.0
156.7 950.59 22766.91 -81.65380643767813 -83.01161104737395 -27.849822 -49.128056 12190 -131.304 6918026.0 684327.0
151.63 939.83 22766.92 -80.36139849802832 -81.80939988656478 -27.850869 -49.128061 12190 -130.062 6917910.0 684325.0
150.69 927.96 22766.93 -78.93556936314491 -80.47454212231213 -27.851925 -49.128064 12190 -128.687 6917793.0 684323.0
168.15 915.52 22766.94 -78.20931903302825 -79.84003775461593 -27.852992 -49.128064 12190 -128.012 6917675.0 684321.0
189.4 904.51 22766.951 -77.25342215396354 -78.97648936415901 -27.854067 -49.128058 12190 -127.107 6917556.0 684320.0
190.36 893.83 22766.962000000003 -76.01110407966533 -77.82729437025853 -27.855147 -49.12805 12190 -125.916 6917436.0 684319.0
194.75 883.83 22766.973 -74.59878600536717 -76.50809937635808 -27.856231 -49.128044 12190 -124.555 6917316.0 684318.0
214.97 875.9 22766.984 -73.5184679310691 -75.52090438245763 -27.857317 -49.128036 12190 -123.526 6917196.0 684317.0
254.51 868.89 22766.995 -72.31972866153744 -74.41606278511367 -27.858406 -49.128025 12190 -122.379 6917075.0 684316.0
284.5 861.49 22767.006 -70.97741058723938 -73.1668677912132 -27.859492 -49.128019 12190 -121.088 6916955.0 684315.0
289.88 854.24 22767.017000000003 -68.90389667142227 -71.18742361318664 -27.860578000000004 -49.128017 12190 -119.067 6916834.0 684313.0
247.28 848.44 22767.028 -66.64857859712419 -69.02522861928618 -27.861664 -49.128014 12190 -116.863 6916714.0 684312.0
200.34 843.19 22767.038 -64.95448587654053 -67.42443104470311 -27.862744 -49.128011 12190 -115.221 6916594.0 684310.0
189.73 837.71 22767.049 -63.93081435119032 -66.49328007356345 -27.863825 -49.128008 12190 -114.249 6916475.0 684308.0
186.01 831.86 22767.059 -62.68572163060678 -65.34148249898033 -27.864906 -49.128011 12190 -113.056 6916355.0 684306.0
205.87 824.74 22767.07 -61.470628910023095 -64.2196849243972 -27.865989000000006 -49.128014 12190 -111.893 6916235.0 684304.0
221.69 816.85 22767.08 -60.32153618943944 -63.16388734981411 -27.867069 -49.128019 12190 -110.796 6916115.0 684302.0
146.76 1228.88 22766.461 66.5129692915849 71.39042271563738 -27.778153000000003 -49.124092 12200 20.602 6925962.0 684839.0
150.98 1236.51 22766.468 66.51527997485772 71.30279501505106 -27.779186 -49.124131 12200 20.552 6925847.0 684834.0
152.02 1243.95 22766.475 68.19274826766375 72.8918741075777 -27.780211 -49.124156 12200 22.178 6925734.0 684829.0
147.38 1251.04 22766.484 70.14366726789879 74.7547480387391 -27.781231 -49.124167 12200 24.079 6925621.0 684826.0
128.85 1257.15 22766.494 71.86406648775848 76.3885650437264 -27.782244 -49.124147 12200 25.753 6925509.0 684827.0
132.85 1259.88 22766.504 74.51511225656614 78.95242607147453 -27.783258 -49.124111 12200 28.358 6925396.0 684829.0
119.04 1258.59 22766.516 76.06815802537369 80.41828709922267 -27.784278000000004 -49.124069 12200 29.865 6925283.0 684831.0
122.05 1253.48 22766.527 77.29562498941479 81.55779473041427 -27.785308 -49.124028 12200 31.046 6925169.0 684833.0
143.13 1247.64 22766.538 78.7099343439227 82.88259556849285 -27.78635 -49.123994 12200 32.413000000000004 6925053.0 684835.0
127.52 1241.5 22766.548 77.98179299100156 82.06460156793673 -27.787403 -49.123975 12200 31.636 6924937.0 684835.0
133.24 1234.78 22766.558 78.41368987006629 82.40414995839367 -27.788472 -49.123964 12200 32.017 6924818.0 684834.0
153.21 1227.87 22766.569 80.00781210284555 83.90609576816802 -27.789553 -49.12395 12200 33.561 6924699.0 684834.0
181.95 1221.49 22766.579 82.40655137237718 86.21093736551194 -27.790644 -49.123936 12200 35.908 6924578.0 684833.0
204.28 1215.01 22766.589 85.54013303237562 89.24907216974287 -27.791747 -49.123933 12200 38.989 6924455.0 684832.0
218.29 1209.18 22766.598 88.79161743599705 92.40536811257824 -27.792856 -49.12395 12200 42.18600000000001 6924333.0 684828.0
238.54 1204.82 22766.607000000004 89.57794423008541 93.09495726230057 -27.793967 -49.123969 12200 42.917 6924209.0 684824.0
253.42 1199.86 22766.617 88.39894708531729 91.81973866997495 -27.795086 -49.123967 12200 41.685 6924085.0 684823.0
252.85 1193.81 22766.629 88.1984006479782 91.52331491628401 -27.796208 -49.123939 12200 41.433 6923961.0 684824.0
244.39 1189.14 22766.641 90.07050075958712 93.29893518535393 -27.797333 -49.1239 12200 43.254 6923836.0 684826.0
231.12 1186.57 22766.653 92.63695432224807 95.76951143166299 -27.798456 -49.123867 12200 45.769 6923712.0 684827.0
199.44 1184.66 22766.665 95.35863323862353 98.39548509728942 -27.799578000000004 -49.123828 12200 48.44 6923588.0 684829.0
152.41 1182.99 22766.677000000003 92.863312154999 95.80445876291584 -27.800694 -49.123786 12200 45.894 6923464.0 684831.0
149.26 1181.56 22766.69 89.60099107137444 92.4464324285423 -27.801811 -49.123744 12200 42.581 6923340.0 684833.0
174.96 1179.48 22766.701 88.7700234388019 91.52036207140782 -27.802922 -49.123719 12200 41.699 6923217.0 684834.0
174.7 1177.54 22766.711 87.06037974508585 89.71509945632141 -27.804031 -49.123717 12200 39.936 6923094.0 684832.0
152.3 1175.02 22766.722 83.05554020985082 85.61558765710885 -27.805133 -49.123711 12200 35.879 6922972.0 684831.0
146.37 1171.72 22766.733 77.78192602833045 80.24747327721359 -27.806233 -49.123689 12200 30.554 6922850.0 684831.0
194.58 1167.0 22766.745 74.8799879079535 77.25155115527038 -27.807331 -49.123647 12200 27.603 6922728.0 684834.0
234.05 1160.22 22766.757 72.35182443386203 74.62923161400988 -27.808428000000006 -49.123603 12200 25.025 6922606.0 684836.0
263.57 1151.91 22766.77 68.31246511825174 70.49666288862319 -27.809528000000004 -49.123558 12200 20.937 6922485.0 684839.0
286.62 1142.84 22766.781000000006 62.86707629044577 64.95694592804527 -27.810628 -49.123528 12200 15.441 6922363.0 684840.0
313.3 1133.7 22766.793 56.81710865787325 58.81187557091089 -27.811736 -49.123497 12200 9.34 6922240.0 684841.0
327.39 1123.43 22766.804 49.03569031787168 50.935010375141815 -27.812842 -49.123483 12200 1.506 6922117.0 684840.0
343.15 1113.33 22766.814 39.75985078263678 41.5644985759292 -27.813947 -49.123481 12200 -7.822 6921995.0 684839.0
355.84 1104.26 22766.825 30.500207088920714 32.20923596084277 -27.815056 -49.12347800000001 12200 -17.135 6921872.0 684837.0
364.14 1096.45 22766.835 21.01956339520463 22.632973345756287 -27.816167 -49.12347800000001 12200 -26.669 6921749.0 684835.0
340.94 1088.82 22766.845 9.33414505520308 10.852108149987211 -27.817278 -49.123475 12200 -38.407 6921626.0 684834.0
305.42 1082.72 22766.857000000004 -1.6946267358505054 -0.27271302302106193 -27.818389 -49.12345 12200 -49.488 6921502.0 684834.0
299.86 1079.86 22766.869 -13.892790209941973 -12.56503256428163 -27.819497 -49.123417 12200 -61.736 6921380.0 684836.0
280.99 1076.62 22766.882 -24.7917283303188 -23.557954686224786 -27.820597 -49.123364 12200 -72.684 6921258.0 684839.0
240.91 1072.85 22766.894 -34.70711715812478 -33.567671646802694 -27.821694 -49.123336 12200 -82.65 6921136.0 684840.0
227.49 1069.1 22766.904 -44.724152534878606 -43.67843263014141 -27.822789 -49.123322 12200 -92.718 6921015.0 684840.0
241.95 1065.34 22766.915 -54.66841326534709 -53.71659103279749 -27.823878000000004 -49.123311 12200 -102.714 6920894.0 684839.0
250.61 1061.49 22766.926 -63.22467399581557 -62.366749435453556 -27.824969 -49.123303 12200 -111.322 6920773.0 684838.0
248.92 1058.58 22766.936 -69.99293472628393 -69.22890783810959 -27.826058000000003 -49.123294 12200 -118.142 6920652.0 684837.0
263.6 1055.75 22766.947 -76.45084200570025 -75.78011026352651 -27.827147 -49.123289 12200 -124.652 6920532.0 684835.0
255.5 1053.42 22766.957 -80.33932808988324 -79.76266608549986 -27.828236 -49.123289 12200 -128.593 6920411.0 684833.0
223.33 1052.54 22766.966 -81.92646072301413 -81.44326593023416 -27.829317 -49.123303 12200 -130.233 6920291.0 684830.0
195.58 1053.58 22766.976 -83.73401455137852 -83.34351237841184 -27.830394 -49.123322 12200 -132.093 6920172.0 684827.0
174.75 1055.38 22766.985 -85.8789895749763 -85.58040543003307 -27.831464 -49.123331 12200 -134.29 6920054.0 684824.0
149.93 1057.14 22766.996 -87.43328853743051 -87.2261062237022 -27.832525 -49.123317 12200 -135.894 6919936.0 684824.0
141.52 1056.78 22767.008 -89.03478334140365 -88.91805620149748 -27.833583 -49.123283 12200 -137.54399999999998 6919819.0 684825.0
147.7 1053.7 22767.019 -90.91285695014335 -90.8873595758493 -27.834644 -49.12325 12200 -139.471 6919701.0 684826.0
161.2 1048.76 22767.03 -92.29473471736411 -92.36141376607505 -27.835714000000007 -49.123233 12200 -140.903 6919582.0 684826.0
191.61 1043.75 22767.041 -94.06183783829941 -94.22086537561803 -27.836792 -49.12322800000001 12200 -142.721 6919463.0 684825.0
215.18 1040.08 22767.052000000003 -94.6505197640012 -94.90267038171757 -27.837875 -49.123219 12200 -143.361 6919343.0 684824.0
211.38 1037.37 22767.063 -94.55778049446968 -94.90382878437364 -27.838964 -49.123208 12200 -143.32 6919222.0 684823.0
216.09 1034.36 22767.074 -94.3868158712235 -94.82658976771236 -27.840056 -49.123192 12200 -143.2 6919101.0 684823.0
199.11 1031.66 22767.084 -92.9673019554065 -93.5011455896858 -27.841156 -49.123194 12200 -141.833 6918980.0 684821.0
166.17 1029.88 22767.094 -90.69381755178509 -91.32284964685041 -27.842253000000003 -49.123211 12200 -139.614 6918858.0 684817.0
168.09 1030.06 22767.104 -89.62810779444902 -90.3521562846977 -27.843353000000004 -49.123225 12200 -138.602 6918736.0 684814.0
145.41 1032.82 22767.114 -87.96536852491751 -88.78331468735378 -27.84445 -49.123217 12200 -136.991 6918615.0 684813.0
108.6 1035.94 22767.127 -86.45795319424231 -87.36928083205778 -27.845539 -49.123181 12200 -135.533 6918494.0 684815.0
125.16 1039.26 22767.14 -86.3533125098527 -87.35784955744448 -27.846625 -49.123136 12200 -135.477 6918373.0 684818.0
157.52 1041.41 22767.153 -86.55109302069641 -87.64806488627461 -27.847706 -49.123075 12200 -135.72299999999998 6918253.0 684821.0
171.77 1041.29 22767.168 -85.82739331191556 -87.01533714127882 -27.848783 -49.122994 12200 -135.04399999999998 6918134.0 684828.0
177.45 1037.7 22767.183 -85.00827240790136 -86.28796279283961 -27.849861 -49.1229 12200 -134.27 6918014.0 684835.0
192.46 1031.61 22767.198 -84.054151503887 -85.42558844440033 -27.850947 -49.122811 12200 -133.361 6917894.0 684842.0
213.87 1025.33 22767.213 -82.85183475835386 -84.31596491183501 -27.852039 -49.122736 12200 -132.205 6917773.0 684848.0
219.86 1019.69 22767.227000000006 -80.97796872024959 -82.53513621790431 -27.853133000000003 -49.122672 12200 -130.379 6917652.0 684852.0
235.29 1014.56 22767.24 -80.47813219434106 -82.12945575916491 -27.854231 -49.122631 12200 -129.929 6917530.0 684854.0
271.9 1010.05 22767.251 -78.78274637586156 -80.5285701390601 -27.855328000000004 -49.122617 12200 -128.285 6917408.0 684854.0
301.67 1006.77 22767.261 -77.13226197224003 -78.97327419622474 -27.856431 -49.122633 12200 -126.689 6917286.0 684850.0
302.18 1001.11 22767.271 -75.65955221490408 -77.59558083407205 -27.857531 -49.12265 12200 -125.27 6917164.0 684847.0
294.76 995.32 22767.281000000006 -73.25584245756816 -75.2868874719193 -27.858631 -49.122661 12200 -122.92 6917042.0 684844.0
267.52 989.85 22767.291 -70.82855389546555 -72.95384071321006 -27.859725 -49.122672 12200 -120.546 6916921.0 684841.0
222.98 984.31 22767.302000000003 -68.34503997964853 -70.56439653518349 -27.860819 -49.122672 12200 -118.115 6916800.0 684839.0
209.26 980.05 22767.313 -66.3653007101169 -68.67855493783955 -27.861914 -49.122664 12200 -116.187 6916679.0 684838.0
185.98 975.79 22767.324 -64.56333608687085 -66.97031592117827 -27.863000000000003 -49.122644 12200 -114.436 6916558.0 684838.0
164.88 971.58 22767.336 -63.523567305143615 -66.0233260886431 -27.864086 -49.122617 12200 -113.446 6916438.0 684839.0
199.29 965.87 22767.349 -63.14879852341653 -65.74133625610796 -27.865167 -49.122586 12200 -113.121 6916318.0 684840.0
230.6 960.38 22767.361 -62.24902974168929 -64.93434642357279 -27.866247 -49.122556 12200 -112.271 6916198.0 684841.0
253.84 955.01 22767.373 -61.057907508910034 -63.835400613798505 -27.867325 -49.122536 12200 -111.13 6916079.0 684841.0
258.87 1043.64 22767.638 -60.09685498553727 -62.85105603768889 -27.867947 -49.117631 12210 -109.828 6916002.0 685323.0
255.4 1055.23 22767.629 -61.792548632057716 -64.4585325495329 -27.866933000000003 -49.117608 12210 -111.473 6916115.0 685327.0
223.18 1066.29 22767.62 -62.322821083344785 -64.90136245793346 -27.865922 -49.117592 12210 -111.953 6916227.0 685331.0
186.56 1074.8 22767.61 -63.454769595775446 -65.94638462428611 -27.864911 -49.1176 12210 -113.037 6916339.0 685332.0
164.53 1079.68 22767.598 -64.80939416934963 -67.21459904859071 -27.863897 -49.117631 12210 -114.346 6916451.0 685330.0
142.0 1081.99 22767.586 -65.59266529187181 -67.91085749565619 -27.862875 -49.117681 12210 -115.084 6916564.0 685327.0
129.84 1083.39 22767.572 -66.11900415857528 -68.348806568926 -27.861844 -49.117739 12210 -115.565 6916679.0 685323.0
158.43 1084.44 22767.56 -67.16831351308332 -69.3086074070046 -27.8608 -49.117775 12210 -116.567 6916795.0 685321.0
200.19 1085.7 22767.55 -69.2241426479666 -71.27346517125724 -27.859742 -49.117778 12210 -118.572 6916912.0 685323.0
214.46 1088.02 22767.54 -71.90616762436883 -73.86357211963603 -27.858672 -49.117761 12210 -121.202 6917030.0 685326.0
241.26 1091.32 22767.531000000006 -74.61538844228987 -76.47992825214097 -27.857597 -49.117742 12210 -123.858 6917149.0 685330.0
278.5 1095.15 22767.52 -77.57870651658806 -79.35012324604138 -27.856514 -49.117744 12210 -126.77 6917269.0 685331.0
313.79 1097.74 22767.508 -81.10289649354877 -82.78075968201999 -27.855428000000003 -49.117778 12210 -130.244 6917390.0 685330.0
311.1 1099.68 22767.494 -83.91353717793838 -85.49819095663338 -27.854333 -49.117831 12210 -133.006 6917511.0 685327.0
291.66 1103.05 22767.481 -85.95040321604246 -87.44201965056403 -27.853239 -49.117889 12210 -134.995 6917632.0 685323.0
266.62 1107.28 22767.467 -87.47826925414671 -88.8768483444947 -27.85215 -49.11795 12210 -136.475 6917753.0 685319.0
253.76 1111.99 22767.453 -89.13513529225084 -90.44067703842536 -27.851061 -49.118011 12210 -138.084 6917874.0 685315.0
242.72 1117.11 22767.44 -91.00835478140706 -92.22146170959522 -27.849978000000004 -49.118056 12210 -139.909 6917994.0 685312.0
220.13 1124.83 22767.429 -92.21347701418631 -93.3344075193695 -27.848903000000004 -49.118075 12210 -141.064 6918113.0 685312.0
198.23 1137.32 22767.42 -92.51585544164058 -93.54547044498749 -27.847844 -49.118053 12210 -141.314 6918230.0 685316.0
186.51 1153.42 22767.413 -93.54471541748435 -94.48404790576645 -27.846814 -49.117997 12210 -142.289 6918345.0 685323.0
173.34 1170.64 22767.406000000006 -94.68089061239442 -95.53303895277149 -27.845806 -49.117942 12210 -143.373 6918456.0 685330.0
148.81 1185.84 22767.399 -94.57386996578569 -95.3397808156504 -27.844811 -49.117897 12210 -143.215 6918566.0 685336.0
135.39 1196.96 22767.391 -95.03707467289131 -95.71692009784658 -27.843825 -49.117867 12210 -143.628 6918676.0 685341.0
148.03 1204.04 22767.382 -96.44053424590707 -97.03560503455142 -27.842839 -49.117867 12210 -144.984 6918785.0 685343.0
162.82 1207.05 22767.372000000007 -98.21421917263748 -98.72468739057362 -27.84185 -49.117875 12210 -146.711 6918894.0 685344.0
162.5 1207.14 22767.362 -99.6011971972637 -100.02585779211748 -27.840856 -49.117897 12210 -148.05200000000005 6919005.0 685343.0
149.83 1206.5 22767.35 -100.15940057560442 -100.4984256129786 -27.839853 -49.117933 12210 -148.565 6919116.0 685341.0
156.83 1204.7 22767.337000000003 -101.10947585660769 -101.36243487591796 -27.838842 -49.117992 12210 -149.471 6919228.0 685337.0
172.28 1201.01 22767.324 -103.24419768655888 -103.41048816161812 -27.837819 -49.118067 12210 -151.562 6919341.0 685332.0
165.07 1197.1 22767.311 -103.17153655326234 -103.24943723488786 -27.836783 -49.118125 12210 -151.444 6919456.0 685328.0
148.57 1193.41 22767.299 -102.26549245671828 -102.25328209572727 -27.835731 -49.118167 12210 -150.491 6919573.0 685325.0
133.82 1190.0 22767.287 -100.78141884797856 -100.67797872137545 -27.834664 -49.118203 12210 -148.958 6919691.0 685324.0
119.53 1187.89 22767.275 -98.76118762970577 -98.5649685539106 -27.833583 -49.118225 12210 -146.888 6919811.0 685323.0
140.6 1186.98 22767.266 -98.38747619180828 -98.09701531261985 -27.832492 -49.118214 12210 -146.461 6919932.0 685326.0
173.45 1185.91 22767.257 -98.96850988800078 -98.58251641682054 -27.831392 -49.118175 12210 -146.986 6920054.0 685332.0
223.36 1185.68 22767.25 -101.07931823047865 -100.59762010170384 -27.830283 -49.118125 12210 -149.04 6920176.0 685339.0
270.09 1185.41 22767.241 -101.86199847561899 -101.28416522866542 -27.829175 -49.118086 12210 -149.767 6920299.0 685344.0
297.67 1185.87 22767.232000000004 -100.00167872075936 -99.32771035562685 -27.828067 -49.11805800000001 12210 -147.851 6920422.0 685349.0
292.83 1185.63 22767.223 -94.89958431961423 -94.12965290190573 -27.826956 -49.118036 12210 -142.694 6920545.0 685353.0
