GPSALT IGRF LAT LONG Line MAGIGRF MDT X Y
904.74 22764.917 -27.864145 -49.168518 12111 -84.915 766.17 6916500.0 680319.0
894.57 22764.907 -27.863084 -49.168507 12111 -85.389 759.82 6916617.0 680322.0
884.99 22764.897 -27.862013 -49.168496 12111 -84.045 761.22 6916736.0 680324.0
875.11 22764.886 -27.860933 -49.168495 12111 -78.325 756.11 6916855.0 680326.0
865.19 22764.875 -27.859844 -49.168509 12111 -76.378 738.35 6916976.0 680327.0
858.56 22764.863 -27.858749 -49.168529 12111 -83.647 722.07 6917097.0 680327.0
854.15 22764.851 -27.85765 -49.168554 12111 -89.344 739.39 6917219.0 680326.0
849.96 22764.838 -27.856551 -49.168585 12111 -91.788 732.72 6917341.0 680325.0
847.01 22764.826 -27.855454 -49.168623 12111 -93.682 725.35 6917463.0 680323.0
846.31 22764.813 -27.854362 -49.168662 12111 -95.438 721.89 6917584.0 680321.0
846.23 22764.801 -27.853277 -49.168693 12111 -92.281 753.09 6917704.0 680319.0
845.99 22764.789 -27.852196 -49.168714 12111 -87.468 755.93 6917824.0 680319.0
843.96 22764.778 -27.851116 -49.168717 12111 -82.943 748.72 6917944.0 680321.0
843.08 22764.768 -27.850039 -49.168709 12111 -80.958 717.64 6918063.0 680323.0
845.76 22764.758 -27.848969 -49.168705 12111 -81.879 709.57 6918181.0 680325.0
851.13 22764.748 -27.847906 -49.168708 12111 -82.603 712.56 6918299.0 680327.0
858.67 22764.737 -27.846856 -49.168725 12111 -85.121 717.11 6918416.0 680327.0
866.09 22764.725 -27.845813 -49.168749 12111 -86.489 730.11 6918531.0 680326.0
874.18 22764.714 -27.844782 -49.168781 12111 -80.513 755.9 6918645.0 680325.0
881.64 22764.702 -27.843761 -49.168812 12111 -75.082 751.51 6918759.0 680324.0
889.92 22764.691 -27.842753 -49.168841 12111 -72.456 748.64 6918870.0 680322.0
899.61 22764.68 -27.841758 -49.168866 12111 -74.725 764.79 6918981.0 680321.0
909.6 22764.67 -27.840778 -49.168885 12111 -81.787 780.48 6919089.0 680321.0
920.04 22764.659 -27.839808 -49.168904 12111 -88.224 795.94 6919197.0 680321.0
930.41 22764.649 -27.83885 -49.168925 12111 -87.328 808.18 6919303.0 680321.0
940.61 22764.639 -27.837898 -49.168946 12111 -85.554 813.05 6919408.0 680320.0
949.16 22764.629 -27.836952 -49.168967 12111 -83.435 823.62 6919513.0 680319.0
956.01 22764.619 -27.836009 -49.168984 12111 -79.813 826.94 6919618.0 680319.0
965.52 22764.609 -27.835077 -49.168994 12111 -75.178 831.88 6919721.0 680320.0
976.37 22764.601 -27.834158 -49.168993 12111 -72.115 820.95 6919823.0 680322.0
985.93 22764.592 -27.83325 -49.168984 12111 -75.861 827.5 6919924.0 680324.0
995.91 22764.584 -27.832351 -49.168974 12111 -76.53 843.39 6920023.0 680326.0
1005.34 22764.576 -27.831462 -49.16897 12111 -74.03 852.85 6920122.0 680328.0
1015.05 22764.568 -27.830581 -49.168975 12111 -70.119 859.58 6920219.0 680329.0
1024.87 22764.558 -27.829711 -49.168992 12111 -65.828 860.81 6920316.0 680329.0
1033.8 22764.549 -27.828846 -49.169018 12111 -63.476 867.2 6920412.0 680328.0
1043.35 22764.539 -27.827991 -49.169051 12111 -64.335 876.53 6920506.0 680326.0
1052.59 22764.529 -27.827141 -49.169086 12111 -69.729 887.27 6920601.0 680324.0
1062.28 22764.52 -27.8263 -49.169112 12111 -76.571 904.57 6920694.0 680323.0
1072.62 22764.511 -27.825467 -49.169132 12111 -75.289 929.9 6920786.0 680322.0
1082.69 22764.503 -27.824644 -49.169143 12111 -66.242 965.46 6920877.0 680323.0
1092.05 22764.495 -27.823825 -49.169146 12111 -60.594 1002.48 6920968.0 680324.0
1099.06 22764.487 -27.823007 -49.169145 12111 -54.44 1016.44 6921059.0 680325.0
1104.4 22764.479 -27.822186 -49.169145 12111 -49.443 1015.35 6921150.0 680326.0
1108.74 22764.471 -27.82136 -49.169151 12111 -47.94 1027.17 6921241.0 680327.0
1110.73 22764.463 -27.820527 -49.169163 12111 -45.777 1029.08 6921334.0 680327.0
1111.42 22764.454 -27.819684 -49.169184 12111 -44.796 1034.77 6921427.0 680327.0
1112.61 22764.445 -27.818832 -49.169209 12111 -47.466 1038.69 6921522.0 680326.0
1114.01 22764.435 -27.817969 -49.169234 12111 -50.518 1043.65 6921617.0 680325.0
1115.73 22764.426 -27.817099 -49.169258 12111 -51.447 1048.52 6921714.0 680324.0
1116.54 22764.417 -27.81622 -49.169277 12111 -52.813 1047.86 6921811.0 680323.0
1116.77 22764.408 -27.815333 -49.169291 12111 -54.487 1043.32 6921909.0 680323.0
1114.9 22764.399 -27.814431 -49.169304 12111 -52.759 1045.58 6922009.0 680323.0
1109.61 22764.39 -27.813517 -49.169317 12111 -50.722 1032.3 6922111.0 680324.0
1105.4 22764.38 -27.812586 -49.169332 12111 -48.634 1014.59 6922214.0 680324.0
1103.12 22764.371 -27.811643 -49.169347 12111 -45.046 1007.74 6922318.0 680324.0
1098.24 22764.362 -27.810685 -49.16935 12111 -41.149 994.41 6922424.0 680325.0
1090.57 22764.353 -27.809711 -49.169344 12111 -37.392 967.1 6922532.0 680327.0
1081.68 22764.344 -27.808715 -49.169342 12111 -33.793 931.37 6922643.0 680329.0
1073.97 22764.334 -27.807704 -49.169354 12111 -28.768 907.92 6922755.0 680330.0
1067.73 22764.323 -27.806676 -49.169385 12111 -24.673 889.56 6922869.0 680328.0
1061.76 22764.311 -27.805637 -49.169425 12111 -24.041 870.83 6922984.0 680326.0
1055.84 22764.299 -27.804585 -49.169468 12111 -23.325 864.57 6923100.0 680324.0
1050.0 22764.287 -27.803523 -49.169513 12111 -21.574 857.39 6923218.0 680321.0
1046.55 22764.275 -27.802449 -49.16955 12111 -21.934 857.22 6923337.0 680319.0
1042.7 22764.264 -27.801366 -49.169576 12111 -22.01 861.47 6923457.0 680318.0
1039.15 22764.254 -27.800274 -49.169584 12111 -18.49 867.91 6923578.0 680319.0
1036.76 22764.244 -27.799179 -49.169587 12111 -13.153 884.63 6923700.0 680321.0
1036.74 22764.233 -27.798084 -49.169597 12111 -7.23 886.23 6923821.0 680322.0
1038.66 22764.222 -27.796993 -49.169616 12111 -3.718 888.53 6923942.0 680322.0
1041.56 22764.211 -27.795907 -49.169651 12111 0.563 899.12 6924062.0 680320.0
1045.73 22764.199 -27.794824 -49.169688 12111 -0.688 910.06 6924182.0 680318.0
1048.07 22764.187 -27.793745 -49.169725 12111 -7.974 935.07 6924302.0 680316.0
1051.5 22764.176 -27.79267 -49.16976 12111 -12.368 950.51 6924421.0 680315.0
1055.01 22764.164 -27.791597 -49.169794 12111 -13.713 965.78 6924540.0 680313.0
1058.46 22764.153 -27.790529 -49.169819 12111 -15.339 974.63 6924659.0 680312.0
1060.54 22764.143 -27.789465 -49.169833 12111 -17.103 960.68 6924776.0 680313.0
1061.59 22764.133 -27.788405 -49.169845 12111 -17.908 953.51 6924894.0 680313.0
1062.34 22764.123 -27.787346 -49.169859 12111 -13.604 940.7 6925011.0 680314.0
1062.85 22764.112 -27.786286 -49.169876 12111 -13.047 935.77 6925129.0 680314.0
1062.93 22764.102 -27.785223 -49.169898 12111 -13.097 940.98 6925246.0 680313.0
1061.93 22764.091 -27.784158 -49.169921 12111 -9.858 930.2 6925364.0 680313.0
1068.57 22764.08 -27.783101 -49.169947 12111 -15.587 931.88 6925482.0 680312.0
1079.99 22764.069 -27.78206 -49.169978 12111 -17.065 935.15 6925597.0 680311.0
1092.08 22764.058 -27.781043 -49.170019 12111 -14.55 941.78 6925710.0 680308.0
1107.33 22764.047 -27.780049 -49.170066 12111 -15.142 949.48 6925820.0 680305.0
1119.75 22764.036 -27.779077 -49.170104 12111 -21.076 965.19 6925928.0 680303.0
1130.83 22764.026 -27.77812 -49.170129 12111 -27.908 988.33 6926034.0 680302.0
1142.06 22764.018 -27.777182 -49.170136 12111 -31.285 1020.66 6926138.0 680303.0
1152.47 22764.009 -27.776257 -49.170141 12111 -33.236 1053.79 6926240.0 680304.0
1161.19 22764.001 -27.775343 -49.170145 12111 -34.755 1059.09 6926342.0 680305.0
1166.75 22763.993 -27.774433 -49.17015 12111 -35.986 1051.97 6926442.0 680306.0
1166.84 22763.984 -27.773518 -49.17016 12111 -37.044 1061.61 6926544.0 680307.0
1165.46 22763.975 -27.772595 -49.170171 12111 -38.137 1061.6 6926646.0 680307.0
1165.97 22763.967 -27.771665 -49.170183 12111 -39.377 1056.46 6926749.0 680307.0
1168.89 22763.958 -27.77073 -49.170193 12111 -40.499 1070.46 6926853.0 680308.0
1168.51 22763.95 -27.769788 -49.170197 12111 -41.634 1052.2 6926957.0 680309.0
1166.46 22763.941 -27.768838 -49.170199 12111 -42.548 1048.8 6927063.0 680311.0
1164.78 22763.933 -27.767879 -49.170202 12111 -43.483 1054.68 6927169.0 680312.0
1163.79 22763.924 -27.766914 -49.170207 12111 -44.594 1051.83 6927276.0 680313.0
1164.26 22763.915 -27.765942 -49.170216 12111 -45.639 1055.86 6927383.0 680314.0
1162.08 22763.906 -27.764962 -49.170226 12111 -46.67 1056.3 6927492.0 680314.0
1157.79 22763.897 -27.763969 -49.170238 12111 -47.074 1037.92 6927602.0 680315.0
1154.58 22763.887 -27.762968 -49.170255 12111 -46.961 1034.69 6927713.0 680315.0
1151.43 22763.877 -27.761959 -49.170276 12111 -46.241 1042.06 6927825.0 680314.0
1148.95 22763.868 -27.760944 -49.170295 12111 -45.439 1036.36 6927937.0 680314.0
1146.78 22763.858 -27.759922 -49.170316 12111 -44.85 1036.11 6928051.0 680314.0
1144.51 22763.848 -27.758895 -49.170339 12111 -44.34 1030.0 6928164.0 680313.0
1139.47 22763.838 -27.757859 -49.170357 12111 -43.431 1024.49 6928279.0 680313.0
1134.84 22763.829 -27.756812 -49.170361 12111 -42.687 1021.25 6928395.0 680314.0
1129.83 22763.821 -27.755755 -49.170344 12111 -41.923 1012.13 6928512.0 680318.0
1125.58 22763.813 -27.75469 -49.170317 12111 -41.617 1010.56 6928630.0 680322.0
1123.86 22763.805 -27.753619 -49.170289 12111 -41.617 1007.44 6928749.0 680327.0
1120.16 22763.797 -27.752543 -49.170266 12111 -41.643 1008.3 6928868.0 680331.0
1116.5 22763.789 -27.751459 -49.170246 12111 -41.611 1016.25 6928988.0 680335.0
1114.43 22763.781 -27.750371 -49.170228 12111 -41.735 1021.95 6929109.0 680338.0
1119.36 22763.772 -27.749288 -49.170215 12111 -41.466 1026.15 6929229.0 680341.0
1126.63 22763.764 -27.748213 -49.170206 12111 -41.337 1034.18 6929348.0 680344.0
1133.21 22763.755 -27.747148 -49.170202 12111 -41.193 1033.36 6929466.0 680346.0
1139.24 22763.746 -27.746094 -49.170202 12111 -41.703 1032.53 6929583.0 680348.0
1146.6 22763.737 -27.745053 -49.170202 12111 -42.879 1028.8 6929698.0 680349.0
1153.69 22763.728 -27.744021 -49.170202 12111 -44.394 1020.31 6929812.0 680351.0
1161.4 22763.72 -27.743001 -49.170206 12111 -45.382 1050.93 6929925.0 680352.0
1168.33 22763.711 -27.741986 -49.170214 12111 -45.826 1076.25 6930038.0 680353.0
1172.16 22763.701 -27.740975 -49.170233 12111 -45.795 1075.68 6930150.0 680353.0
1174.15 22763.691 -27.739962 -49.170262 12111 -45.112 1096.41 6930262.0 680352.0
1173.38 22763.681 -27.738943 -49.170297 12111 -44.684 1103.05 6930375.0 680350.0
1169.36 22763.67 -27.737917 -49.170333 12111 -44.046 1087.49 6930489.0 680348.0
1163.09 22763.66 -27.736877 -49.170365 12111 -43.874 1078.55 6930604.0 680347.0
1156.48 22763.65 -27.735824 -49.170397 12111 -43.837 1066.78 6930721.0 680345.0
1150.29 22763.639 -27.734757 -49.170434 12111 -43.622 1052.72 6930839.0 680344.0
1143.0 22763.628 -27.733677 -49.170474 12111 -43.272 1040.38 6930959.0 680341.0
1134.76 22763.616 -27.732582 -49.170516 12111 -43.167 1029.64 6931080.0 680339.0
1128.59 22763.605 -27.731474 -49.170564 12111 -44.51 1023.99 6931203.0 680336.0
1130.68 22763.592 -27.730363 -49.170622 12111 -46.429 1022.91 6931326.0 680332.0
1137.26 22763.58 -27.729262 -49.170686 12111 -48.45 1023.88 6931448.0 680328.0
1145.77 22763.567 -27.728175 -49.170756 12111 -50.467 1017.31 6931569.0 680323.0
1152.99 22763.555 -27.727097 -49.170826 12111 -53.13 999.42 6931688.0 680318.0
1161.24 22763.543 -27.726031 -49.170879 12111 -56.207 992.51 6931807.0 680314.0
1171.77 22763.533 -27.724977 -49.170912 12111 -58.219 1031.28 6931923.0 680313.0
1182.28 22763.523 -27.723937 -49.170937 12111 -60.08 1045.62 6932039.0 680312.0
1191.26 22763.514 -27.722905 -49.170955 12111 -61.029 1084.73 6932153.0 680312.0
1197.46 22763.505 -27.721879 -49.170967 12111 -61.933 1109.49 6932267.0 680312.0
1200.94 22763.496 -27.720855 -49.170978 12111 -62.73 1108.25 6932380.0 680313.0
1200.85 22763.487 -27.719831 -49.170989 12111 -63.076 1088.61 6932494.0 680313.0
1200.56 22763.478 -27.718805 -49.171 12111 -62.451 1080.33 6932608.0 680314.0
1200.46 22763.469 -27.717776 -49.171009 12111 -62.042 1093.1 6932722.0 680315.0
1199.77 22763.46 -27.716742 -49.171021 12111 -62.027 1103.18 6932836.0 680315.0
1202.42 22763.451 -27.715707 -49.171043 12111 -62.512 1113.99 6932951.0 680315.0
1207.17 22763.441 -27.714675 -49.171073 12111 -63.024 1117.72 6933065.0 680314.0
1211.99 22763.431 -27.71365 -49.171104 12111 -62.356 1132.18 6933179.0 680312.0
1217.55 22763.422 -27.712631 -49.171115 12111 -61.239 1146.96 6933292.0 680313.0
1221.84 22763.415 -27.711619 -49.171099 12111 -60.4 1138.7 6933404.0 680316.0
1225.33 22763.408 -27.710613 -49.171069 12111 -58.744 1113.85 6933515.0 680321.0
1228.21 22763.402 -27.709611 -49.17103 12111 -57.611 1108.94 6933626.0 680326.0
1228.38 22763.397 -27.708609 -49.170985 12111 -56.1 1134.73 6933737.0 680332.0
1227.49 22763.39 -27.7076 -49.170954 12111 -54.555 1135.15 6933849.0 680337.0
1224.89 22763.383 -27.706587 -49.170938 12111 -52.696 1113.02 6933961.0 680340.0
1220.3 22763.376 -27.705565 -49.170928 12111 -50.792 1111.88 6934074.0 680343.0
1216.11 22763.367 -27.704534 -49.170927 12111 -49.31 1112.17 6934189.0 680345.0
1213.3 22763.358 -27.703494 -49.170946 12111 -47.946 1101.45 6934304.0 680345.0
1210.72 22763.349 -27.702448 -49.170969 12111 -46.798 1099.01 6934420.0 680344.0
1209.65 22763.339 -27.701396 -49.170992 12111 -45.846 1106.65 6934536.0 680343.0
1210.98 22763.329 -27.700342 -49.171019 12111 -44.942 1113.12 6934653.0 680343.0
1224.63 22763.597 -27.700698 -49.166013 12120 -44.472 1144.44 6934606.0 680836.0
1225.04 22763.602 -27.701688 -49.166061 12120 -46.863 1151.1 6934497.0 680829.0
1225.09 22763.608 -27.702684 -49.166108 12120 -46.45 1151.0 6934386.0 680823.0
1225.16 22763.613 -27.703682 -49.166163 12120 -49.069 1147.98 6934276.0 680816.0
1227.82 22763.618 -27.704681 -49.166211 12120 -52.546 1144.45 6934165.0 680810.0
1233.43 22763.623 -27.705673 -49.166262 12120 -53.511 1144.37 6934056.0 680803.0
1244.19 22763.628 -27.706649 -49.166322 12120 -55.586 1151.07 6933947.0 680795.0
1252.3 22763.633 -27.707618 -49.166376 12120 -57.458 1156.81 6933840.0 680788.0
1253.76 22763.637 -27.708588 -49.166431 12120 -59.662 1151.74 6933733.0 680781.0
1253.68 22763.644 -27.709567 -49.166462 12120 -62.181 1143.68 6933624.0 680777.0
1252.3 22763.651 -27.710557 -49.166477 12120 -63.794 1141.21 6933515.0 680774.0
1250.36 22763.658 -27.711557 -49.166496 12120 -65.41 1120.6 6933404.0 680770.0
1249.49 22763.665 -27.712568 -49.166519 12120 -66.473 1102.46 6933292.0 680766.0
1246.44 22763.671 -27.713583 -49.166555 12120 -66.232 1104.24 6933180.0 680761.0
1243.81 22763.677 -27.714603 -49.166591 12120 -65.606 1105.55 6933067.0 680756.0
1245.22 22763.685 -27.715622 -49.166595 12120 -64.661 1108.1 6932954.0 680754.0
1250.18 22763.695 -27.716635 -49.166556 12120 -63.663 1102.88 6932841.0 680756.0
1257.73 22763.708 -27.717638 -49.166472 12120 -62.662 1105.05 6932730.0 680762.0
1267.08 22763.721 -27.718626 -49.166377 12120 -61.72 1116.02 6932620.0 680770.0
1277.43 22763.734 -27.719604 -49.166287 12120 -61.128 1129.68 6932512.0 680777.0
1285.2 22763.746 -27.720574 -49.166207 12120 -59.225 1135.51 6932404.0 680784.0
1289.09 22763.757 -27.721546 -49.166135 12120 -58.1 1134.26 6932297.0 680789.0
1286.85 22763.769 -27.722526 -49.166068 12120 -56.634 1125.19 6932188.0 680794.0
1278.54 22763.78 -27.72352 -49.166014 12120 -55.276 1090.21 6932078.0 680798.0
1267.44 22763.79 -27.724534 -49.165983 12120 -53.602 1059.84 6931965.0 680799.0
1256.21 22763.799 -27.725568 -49.165963 12120 -51.685 1044.31 6931851.0 680800.0
1245.67 22763.809 -27.726623 -49.165947 12120 -49.933 1048.75 6931734.0 680799.0
1235.22 22763.819 -27.727693 -49.165926 12120 -48.463 1054.72 6931615.0 680800.0
1226.16 22763.829 -27.72878 -49.165898 12120 -47.959 1060.46 6931495.0 680801.0
1219.6 22763.84 -27.729879 -49.165863 12120 -48.117 1058.01 6931373.0 680802.0
1213.28 22763.851 -27.730987 -49.165832 12120 -47.417 1063.29 6931250.0 680804.0
1207.15 22763.861 -27.7321 -49.165805 12120 -46.642 1073.12 6931127.0 680804.0
1203.7 22763.872 -27.73322 -49.16577 12120 -46.411 1075.17 6931003.0 680806.0
1203.62 22763.884 -27.734342 -49.165737 12120 -46.73 1068.4 6930878.0 680807.0
1205.36 22763.894 -27.735464 -49.165705 12120 -47.321 1068.95 6930754.0 680809.0
1205.56 22763.905 -27.736587 -49.165681 12120 -47.598 1078.33 6930629.0 680809.0
1205.25 22763.916 -27.737711 -49.165653 12120 -47.558 1084.27 6930505.0 680810.0
1204.37 22763.927 -27.738837 -49.165622 12120 -47.175 1079.2 6930380.0 680811.0
1202.71 22763.938 -27.739966 -49.165585 12120 -46.928 1089.03 6930255.0 680813.0
1203.53 22763.95 -27.741095 -49.165542 12120 -46.759 1099.7 6930130.0 680815.0
1204.19 22763.962 -27.742224 -49.165489 12120 -46.766 1101.17 6930004.0 680819.0
1203.34 22763.975 -27.743354 -49.165432 12120 -46.659 1097.91 6929879.0 680823.0
1203.95 22763.988 -27.744483 -49.165369 12120 -46.915 1096.05 6929754.0 680827.0
1204.9 22764.0 -27.745611 -49.165319 12120 -46.909 1098.66 6929629.0 680830.0
1203.96 22764.011 -27.74674 -49.16528 12120 -46.66 1067.27 6929504.0 680832.0
1201.47 22764.022 -27.747873 -49.165266 12120 -46.608 1059.02 6929378.0 680831.0
1198.15 22764.031 -27.749009 -49.165278 12120 -46.365 1058.48 6929252.0 680828.0
1195.11 22764.039 -27.750146 -49.165307 12120 -46.467 1058.93 6929126.0 680824.0
1192.1 22764.046 -27.751286 -49.165346 12120 -46.986 1060.71 6929000.0 680818.0
1188.11 22764.054 -27.75243 -49.165388 12120 -47.532 1055.79 6928874.0 680812.0
1185.42 22764.061 -27.753578 -49.165433 12120 -47.744 1053.16 6928746.0 680806.0
1182.67 22764.069 -27.754729 -49.165479 12120 -47.683 1064.3 6928619.0 680799.0
1179.87 22764.076 -27.75588 -49.165518 12120 -47.347 1068.16 6928491.0 680793.0
1178.8 22764.085 -27.75703 -49.165542 12120 -47.298 1061.02 6928364.0 680789.0
1179.44 22764.095 -27.75818 -49.165537 12120 -47.759 1058.3 6928237.0 680788.0
1179.06 22764.107 -27.759329 -49.165506 12120 -48.554 1053.24 6928109.0 680789.0
1176.74 22764.119 -27.760482 -49.165454 12120 -48.578 1050.23 6927981.0 680792.0
1173.02 22764.132 -27.761639 -49.1654 12120 -48.173 1054.08 6927853.0 680795.0
1169.68 22764.145 -27.762802 -49.16534 12120 -46.553 1060.86 6927724.0 680799.0
1168.45 22764.158 -27.763966 -49.165281 12120 -45.465 1057.17 6927595.0 680803.0
1168.98 22764.172 -27.765127 -49.165209 12120 -43.745 1045.81 6927466.0 680809.0
1165.98 22764.187 -27.766286 -49.165123 12120 -42.454 997.7 6927338.0 680815.0
1162.81 22764.202 -27.767446 -49.165029 12120 -39.848 956.7 6927209.0 680822.0
1159.04 22764.217 -27.768606 -49.164933 12120 -36.333 932.0 6927080.0 680830.0
1153.79 22764.232 -27.769767 -49.164839 12120 -33.104 929.55 6926952.0 680837.0
1146.68 22764.247 -27.770932 -49.164742 12120 -30.814 944.3 6926822.0 680845.0
1139.06 22764.263 -27.772101 -49.164645 12120 -27.47 951.94 6926693.0 680853.0
1131.32 22764.278 -27.773272 -49.164553 12120 -23.709 950.22 6926563.0 680860.0
1121.92 22764.293 -27.774443 -49.164455 12120 -23.847 958.0 6926433.0 680867.0
1110.98 22764.309 -27.775617 -49.164356 12120 -24.925 960.28 6926303.0 680875.0
1100.83 22764.323 -27.776796 -49.164289 12120 -26.212 941.2 6926172.0 680880.0
1091.2 22764.335 -27.777982 -49.16426 12120 -22.71 927.53 6926041.0 680881.0
1081.34 22764.345 -27.779171 -49.164269 12120 -17.45 942.44 6925909.0 680878.0
1072.5 22764.354 -27.780364 -49.164289 12120 -22.195 968.32 6925777.0 680874.0
1066.35 22764.364 -27.781563 -49.16431 12120 -27.006 973.08 6925644.0 680870.0
1060.11 22764.373 -27.782765 -49.164337 12120 -32.742 962.12 6925511.0 680865.0
1052.56 22764.383 -27.783968 -49.164361 12120 -36.387 974.14 6925377.0 680861.0
1049.05 22764.393 -27.785173 -49.164374 12120 -39.428 953.72 6925244.0 680858.0
1051.22 22764.404 -27.786374 -49.164364 12120 -43.445 913.78 6925111.0 680857.0
1054.98 22764.416 -27.787564 -49.16434 12120 -43.344 896.35 6924979.0 680857.0
1056.25 22764.428 -27.788746 -49.164312 12120 -40.724 891.97 6924848.0 680858.0
1056.93 22764.439 -27.789921 -49.164292 12120 -35.441 921.43 6924718.0 680858.0
1058.82 22764.451 -27.791086 -49.164276 12120 -31.44 929.62 6924589.0 680857.0
1061.36 22764.462 -27.792243 -49.164255 12120 -26.607 917.45 6924460.0 680858.0
1063.65 22764.474 -27.793391 -49.164229 12120 -21.203 920.28 6924333.0 680858.0
1066.4 22764.485 -27.79453 -49.164212 12120 -12.27 872.02 6924207.0 680858.0
1069.97 22764.495 -27.795657 -49.164214 12120 -0.035 834.95 6924082.0 680856.0
1073.53 22764.504 -27.796773 -49.164232 12120 4.976 836.03 6923958.0 680852.0
1076.17 22764.513 -27.797878 -49.164256 12120 5.029 851.75 6923836.0 680848.0
1077.66 22764.522 -27.798975 -49.16428 12120 2.875 876.83 6923714.0 680844.0
1077.03 22764.531 -27.800068 -49.164295 12120 -1.972 901.68 6923593.0 680841.0
