LINE,EAST,NRTH,res_TMI
5,10,-66.78,-134.61
5,10,-66.58,-135.09
5,10,-66.38,-135.27
5,10,-66.18,-135.26
5,10,-65.98,-135.20
5,10,-65.78,-135.11
5,10,-65.58,-134.98
5,10,-65.38,-134.81
5,10,-65.18,-134.58
5,10,-64.98,-134.32
5,10,-64.78,-133.61
5,10,-64.58,-132.60
5,10,-64.38,-130.92
5,10,-64.18,-128.78
5,10,-63.98,-126.23
5,10,-63.78,-123.40
5,10,-63.58,-120.28
5,10,-63.38,-116.96
5,10,-63.18,-113.49
5,10,-62.98,-109.94
5,10,-62.78,-106.08
5,10,-62.58,-102.03
5,10,-62.38,-97.67
5,10,-62.18,-93.10
5,10,-61.98,-88.52
5,10,-61.78,-83.94
5,10,-61.58,-79.34
5,10,-61.38,-74.72
5,10,-61.18,-70.08
5,10,-60.98,-65.42
5,10,-60.78,-60.48
5,10,-60.58,-55.35
5,10,-60.38,-49.78
5,10,-60.18,-43.92
5,10,-59.98,-37.74
5,10,-59.78,-31.34
5,10,-59.58,-24.54
5,10,-59.38,-17.46
5,10,-59.18,-10.13
5,10,-58.98,-2.63
5,10,-58.78,4.89
5,10,-58.58,12.41
5,10,-58.38,19.94
5,10,-58.18,27.48
5,10,-57.98,35.00
5,10,-57.78,42.51
5,10,-57.58,49.85
5,10,-57.38,57.09
5,10,-57.18,64.07
5,10,-56.98,70.87
5,10,-56.78,77.22
5,10,-56.58,83.26
5,10,-56.38,88.82
5,10,-56.18,94.07
5,10,-55.98,99.04
5,10,-55.78,103.83
5,10,-55.58,108.21
5,10,-55.38,112.31
5,10,-55.18,115.99
5,10,-54.98,119.37
5,10,-54.78,122.52
5,10,-54.58,125.49
5,10,-54.38,128.29
5,10,-54.18,130.96
5,10,-53.98,133.37
5,10,-53.78,135.61
5,10,-53.58,137.41
5,10,-53.38,138.91
5,10,-53.18,139.86
5,10,-52.98,140.45
5,10,-52.78,140.61
5,10,-52.58,140.50
5,10,-52.38,139.94
5,10,-52.18,139.11
5,10,-51.98,137.93
5,10,-51.78,136.53
5,10,-51.58,135.09
5,10,-51.38,133.64
5,10,-51.18,132.30
5,10,-50.98,131.05
5,10,-50.78,129.67
5,10,-50.58,128.21
5,10,-50.38,126.18
5,10,-50.18,123.78
5,10,-49.98,120.94
5,10,-49.78,117.82
5,10,-49.58,114.59
5,10,-49.38,111.30
5,10,-49.18,107.98
5,10,-48.98,104.64
5,10,-48.78,101.30
5,10,-48.58,97.96
5,10,-48.38,94.63
5,10,-48.18,91.32
5,10,-47.98,87.73
5,10,-47.78,83.94
5,10,-47.58,80.27
5,10,-47.38,76.67
5,10,-47.18,73.73
5,10,-46.98,71.24
5,10,-46.78,68.86
5,10,-46.58,66.55
5,10,-46.38,64.15
5,10,-46.18,61.69
5,10,-45.98,59.24
5,10,-45.78,56.80
5,10,-45.58,54.24
5,10,-45.38,51.61
5,10,-45.18,49.04
5,10,-44.98,46.52
5,10,-44.78,44.31
5,10,-44.58,42.30
5,10,-44.38,40.43
5,10,-44.18,38.66
5,10,-43.98,36.89
5,10,-43.78,35.14
5,10,-43.58,33.43
5,10,-43.38,31.74
5,10,-43.18,30.15
5,10,-42.98,28.61
5,10,-42.78,27.06
5,10,-42.58,25.51
5,10,-42.38,23.90
5,10,-42.18,22.25
5,10,-41.98,20.59
5,10,-41.78,18.93
5,10,-41.58,17.26
5,10,-41.38,15.59
5,10,-41.18,13.94
5,10,-40.98,12.31
5,10,-40.78,11.11
5,10,-40.58,10.21
5,10,-40.38,9.51
5,10,-40.18,8.95
5,10,-39.98,8.21
5,10,-39.78,7.34
5,10,-39.58,6.48
5,10,-39.38,5.63
5,10,-39.18,4.53
5,10,-38.98,3.26
5,10,-38.78,2.00
5,10,-38.58,0.74
5,10,-38.38,-0.22
5,10,-38.18,-0.98
5,10,-37.98,-1.63
5,10,-37.78,-2.19
5,10,-37.58,-2.63
5,10,-37.38,-2.99
5,10,-37.18,-3.33
5,10,-36.98,-3.65
5,10,-36.78,-4.00
5,10,-36.58,-4.38
5,10,-36.38,-4.81
5,10,-36.18,-5.26
5,10,-35.98,-5.88
5,10,-35.78,-6.60
5,10,-35.58,-7.35
5,10,-35.38,-8.10
5,10,-35.18,-8.72
5,10,-34.98,-9.25
5,10,-34.78,-9.78
5,10,-34.58,-10.31
5,10,-34.38,-10.85
5,10,-34.18,-11.41
5,10,-33.98,-11.94
5,10,-33.78,-12.45
5,10,-33.58,-12.94
5,10,-33.38,-13.41
5,10,-33.18,-13.83
5,10,-32.98,-14.23
5,10,-32.78,-14.38
5,10,-32.58,-14.36
5,10,-32.38,-14.30
5,10,-32.18,-14.21
5,10,-31.98,-14.28
5,10,-31.78,-14.48
5,10,-31.58,-14.66
5,10,-31.38,-14.85
5,10,-31.18,-15.05
5,10,-30.98,-15.27
5,10,-30.78,-15.50
5,10,-30.58,-15.73
5,10,-30.38,-15.82
5,10,-30.18,-15.82
6,12,-89.58,-14.29
6,12,-89.38,-14.63
6,12,-89.18,-15.09
6,12,-88.98,-15.63
6,12,-88.78,-16.27
6,12,-88.58,-16.97
6,12,-88.38,-17.66
6,12,-88.18,-18.35
6,12,-87.98,-18.90
6,12,-87.78,-19.36
6,12,-87.58,-19.72
6,12,-87.38,-20.02
6,12,-87.18,-20.25
6,12,-86.98,-20.45
6,12,-86.78,-20.64
6,12,-86.58,-20.84
6,12,-86.38,-21.02
6,12,-86.18,-21.19
6,12,-85.98,-21.38
6,12,-85.78,-21.58
6,12,-85.58,-21.95
6,12,-85.38,-22.43
6,12,-85.18,-23.02
6,12,-84.98,-23.68
6,12,-84.78,-24.26
6,12,-84.58,-24.80
6,12,-84.38,-25.35
6,12,-84.18,-25.89
6,12,-83.98,-26.46
6,12,-83.78,-27.05
6,12,-83.58,-27.62
6,12,-83.38,-28.17
6,12,-83.18,-28.86
6,12,-82.98,-29.65
6,12,-82.78,-30.47
6,12,-82.58,-31.30
6,12,-82.38,-31.99
6,12,-82.18,-32.60
6,12,-81.98,-33.19
6,12,-81.78,-33.78
6,12,-81.58,-34.31
6,12,-81.38,-34.81
6,12,-81.18,-35.35
6,12,-80.98,-35.92
6,12,-80.78,-36.68
6,12,-80.58,-37.58
6,12,-80.38,-38.52
6,12,-80.18,-39.50
6,12,-79.98,-40.43
6,12,-79.78,-41.32
6,12,-79.58,-42.21
6,12,-79.38,-43.10
6,12,-79.18,-44.07
6,12,-78.98,-45.09
6,12,-78.78,-46.23
6,12,-78.58,-47.46
6,12,-78.38,-48.86
6,12,-78.18,-50.38
6,12,-77.98,-51.92
6,12,-77.78,-53.47
6,12,-77.58,-54.90
6,12,-77.38,-56.25
6,12,-77.18,-57.60
6,12,-76.98,-58.95
6,12,-76.78,-60.29
6,12,-76.58,-61.63
6,12,-76.38,-62.93
6,12,-76.18,-64.20
6,12,-75.98,-65.34
6,12,-75.78,-66.38
6,12,-75.58,-67.37
6,12,-75.38,-68.32
6,12,-75.18,-69.44
6,12,-74.98,-70.65
6,12,-74.78,-71.98
6,12,-74.58,-73.38
6,12,-74.38,-74.92
6,12,-74.18,-76.54
6,12,-73.98,-78.45
6,12,-73.78,-80.57
6,12,-73.58,-82.94
6,12,-73.38,-85.48
6,12,-73.18,-88.08
6,12,-72.98,-90.72
6,12,-72.78,-93.36
6,12,-72.58,-95.99
6,12,-72.38,-98.63
6,12,-72.18,-101.28
6,12,-71.98,-103.89
6,12,-71.78,-106.48
6,12,-71.58,-108.87
6,12,-71.38,-111.13
6,12,-71.18,-113.17
6,12,-70.98,-115.07
6,12,-70.78,-116.89
6,12,-70.58,-118.66
6,12,-70.38,-120.37
6,12,-70.18,-122.04
6,12,-69.98,-123.73
6,12,-69.78,-125.44
6,12,-69.58,-127.34
6,12,-69.38,-129.38
6,12,-69.18,-131.55
6,12,-68.98,-133.81
6,12,-68.78,-136.14
6,12,-68.58,-138.51
6,12,-68.38,-140.88
6,12,-68.18,-143.25
6,12,-67.98,-145.42
6,12,-67.78,-147.45
6,12,-67.58,-149.23
6,12,-67.38,-150.84
6,12,-67.18,-152.00
6,12,-66.98,-152.83
6,12,-66.78,-153.16
6,12,-66.58,-153.14
6,12,-66.38,-152.75
6,12,-66.18,-152.09
6,12,-65.98,-151.17
6,12,-65.78,-150.08
6,12,-65.58,-148.69
6,12,-65.38,-147.10
6,12,-65.18,-145.10
6,12,-64.98,-142.81
6,12,-64.78,-139.82
6,12,-64.58,-136.35
6,12,-64.38,-132.23
6,12,-64.18,-127.67
6,12,-63.98,-122.86
6,12,-63.78,-117.86
6,12,-63.58,-111.98
6,12,-63.38,-105.51
6,12,-63.18,-98.21
6,12,-62.98,-90.35
6,12,-62.78,-82.40
6,12,-62.58,-74.38
6,12,-62.38,-66.31
6,12,-62.18,-58.20
6,12,-61.98,-50.12
6,12,-61.78,-42.04
6,12,-61.58,-34.01
6,12,-61.38,-26.01
6,12,-61.18,-18.02
6,12,-60.98,-10.03
6,12,-60.78,-1.54
6,12,-60.58,7.28
6,12,-60.38,16.80
6,12,-60.18,26.80
6,12,-59.98,37.21
6,12,-59.78,47.91
6,12,-59.58,59.00
6,12,-59.38,70.35
6,12,-59.18,82.02
6,12,-58.98,93.91
6,12,-58.78,105.78
6,12,-58.58,117.62
6,12,-58.38,129.25
6,12,-58.18,140.73
6,12,-57.98,152.04
6,12,-57.78,163.23
6,12,-57.58,173.96
6,12,-57.38,184.39
6,12,-57.18,194.30
6,12,-56.98,203.87
6,12,-56.78,212.95
6,12,-56.58,221.68
6,12,-56.38,229.55
6,12,-56.18,236.83
6,12,-55.98,243.24
6,12,-55.78,249.07
6,12,-55.58,254.18
6,12,-55.38,258.81
6,12,-55.18,262.97
6,12,-54.98,266.79
6,12,-54.78,270.34
6,12,-54.58,273.70
6,12,-54.38,276.75
6,12,-54.18,279.59
6,12,-53.98,281.98
6,12,-53.78,284.06
6,12,-53.58,285.30
6,12,-53.38,285.97
6,12,-53.18,285.52
6,12,-52.98,284.32
6,12,-52.78,282.48
6,12,-52.58,280.22
6,12,-52.38,277.72
6,12,-52.18,275.07
6,12,-51.98,272.22
6,12,-51.78,269.23
6,12,-51.58,266.11
6,12,-51.38,262.89
6,12,-51.18,259.44
6,12,-50.98,255.82
6,12,-50.78,251.74
6,12,-50.58,247.35
6,12,-50.38,242.23
6,12,-50.18,236.63
6,12,-49.98,230.35
6,12,-49.78,223.62
6,12,-49.58,216.48
6,12,-49.38,209.08
6,12,-49.18,201.70
6,12,-48.98,194.33
6,12,-48.78,187.18
6,12,-48.58,180.17
6,12,-48.38,173.20
6,12,-48.18,166.26
6,12,-47.98,159.20
6,12,-47.78,152.06
6,12,-47.58,145.02
6,12,-47.38,138.04
6,12,-47.18,131.77
6,12,-46.98,125.99
6,12,-46.78,120.83
6,12,-46.58,116.09
6,12,-46.38,111.73
6,12,-46.18,107.63
6,12,-45.98,103.58
6,12,-45.78,99.55
6,12,-45.58,95.07
6,12,-45.38,90.28
6,12,-45.18,85.62
6,12,-44.98,81.04
6,12,-44.78,76.91
6,12,-44.58,73.06
6,12,-44.38,69.57
6,12,-44.18,66.32
6,12,-43.98,63.27
6,12,-43.78,60.36
6,12,-43.58,57.58
6,12,-43.38,54.88
6,12,-43.18,52.28
6,12,-42.98,49.74
6,12,-42.78,47.23
6,12,-42.58,44.73
6,12,-42.38,42.21
6,12,-42.18,39.68
6,12,-41.98,37.17
6,12,-41.78,34.68
6,12,-41.58,32.36
6,12,-41.38,30.14
6,12,-41.18,28.10
6,12,-40.98,26.19
6,12,-40.78,24.37
6,12,-40.58,22.61
6,12,-40.38,20.92
6,12,-40.18,19.26
6,12,-39.98,17.65
6,12,-39.78,16.08
6,12,-39.58,14.60
6,12,-39.38,13.18
6,12,-39.18,11.97
6,12,-38.98,10.90
6,12,-38.78,9.88
6,12,-38.58,8.89
6,12,-38.38,7.64
6,12,-38.18,6.21
6,12,-37.98,4.88
6,12,-37.78,3.61
6,12,-37.58,2.69
6,12,-37.38,2.02
6,12,-37.18,1.52
6,12,-36.98,1.14
6,12,-36.78,0.83
6,12,-36.58,0.57
6,12,-36.38,0.25
6,12,-36.18,-0.09
6,12,-35.98,-0.65
6,12,-35.78,-1.34
6,12,-35.58,-2.13
6,12,-35.38,-2.99
6,12,-35.18,-3.93
6,12,-34.98,-4.94
6,12,-34.78,-5.88
6,12,-34.58,-6.79
6,12,-34.38,-7.52
6,12,-34.18,-8.13
6,12,-33.98,-8.65
6,12,-33.78,-9.11
6,12,-33.58,-9.55
6,12,-33.38,-9.98
6,12,-33.18,-10.37
6,12,-32.98,-10.73
6,12,-32.78,-11.03
6,12,-32.58,-11.27
6,12,-32.38,-11.51
6,12,-32.18,-11.74
6,12,-31.98,-12.03
6,12,-31.78,-12.35
6,12,-31.58,-12.65
6,12,-31.38,-12.92
6,12,-31.18,-13.07
6,12,-30.98,-13.15
6,12,-30.78,-13.21
6,12,-30.58,-13.25
6,12,-30.38,-13.31
6,12,-30.18,-13.37
7,14,-89.58,-13.06
7,14,-89.38,-13.67
7,14,-89.18,-14.34
7,14,-88.98,-15.05
7,14,-88.78,-15.59
7,14,-88.58,-16.02
7,14,-88.38,-16.43
7,14,-88.18,-16.82
7,14,-87.98,-17.16
7,14,-87.78,-17.47
7,14,-87.58,-17.76
7,14,-87.38,-18.04
7,14,-87.18,-18.34
7,14,-86.98,-18.65
7,14,-86.78,-18.96
7,14,-86.58,-19.28
7,14,-86.38,-19.51
7,14,-86.18,-19.69
7,14,-85.98,-19.84
7,14,-85.78,-19.98
7,14,-85.58,-20.22
7,14,-85.38,-20.53
7,14,-85.18,-20.95
7,14,-84.98,-21.44
7,14,-84.78,-22.17
7,14,-84.58,-23.07
7,14,-84.38,-24.00
7,14,-84.18,-24.95
7,14,-83.98,-25.63
7,14,-83.78,-26.15
7,14,-83.58,-26.68
7,14,-83.38,-27.24
7,14,-83.18,-27.91
7,14,-82.98,-28.68
7,14,-82.78,-29.45
7,14,-82.58,-30.24
7,14,-82.38,-31.09
7,14,-82.18,-31.98
7,14,-81.98,-32.88
7,14,-81.78,-33.79
7,14,-81.58,-34.46
7,14,-81.38,-34.98
7,14,-81.18,-35.51
7,14,-80.98,-36.06
7,14,-80.78,-36.92
7,14,-80.58,-37.99
7,14,-80.38,-39.09
7,14,-80.18,-40.20
7,14,-79.98,-41.10
7,14,-79.78,-41.87
7,14,-79.58,-42.65
7,14,-79.38,-43.43
7,14,-79.18,-44.37
7,14,-78.98,-45.40
7,14,-78.78,-46.64
7,14,-78.58,-48.03
7,14,-78.38,-49.65
7,14,-78.18,-51.45
7,14,-77.98,-53.25
7,14,-77.78,-55.06
7,14,-77.58,-56.81
7,14,-77.38,-58.50
7,14,-77.18,-60.15
7,14,-76.98,-61.76
7,14,-76.78,-63.28
7,14,-76.58,-64.72
7,14,-76.38,-66.12
7,14,-76.18,-67.48
7,14,-75.98,-68.82
7,14,-75.78,-70.14
7,14,-75.58,-71.46
7,14,-75.38,-72.78
7,14,-75.18,-74.09
7,14,-74.98,-75.40
7,14,-74.78,-76.72
7,14,-74.58,-78.06
7,14,-74.38,-79.75
7,14,-74.18,-81.67
7,14,-73.98,-83.93
7,14,-73.78,-86.41
7,14,-73.58,-88.97
7,14,-73.38,-91.59
7,14,-73.18,-94.35
7,14,-72.98,-97.20
7,14,-72.78,-100.35
7,14,-72.58,-103.69
7,14,-72.38,-107.03
7,14,-72.18,-110.39
7,14,-71.98,-113.51
7,14,-71.78,-116.47
7,14,-71.58,-119.18
7,14,-71.38,-121.73
7,14,-71.18,-124.01
7,14,-70.98,-126.12
7,14,-70.78,-128.13
7,14,-70.58,-130.06
7,14,-70.38,-131.91
7,14,-70.18,-133.69
7,14,-69.98,-135.48
7,14,-69.78,-137.28
7,14,-69.58,-139.22
7,14,-69.38,-141.26
7,14,-69.18,-143.35
7,14,-68.98,-145.48
7,14,-68.78,-147.75
7,14,-68.58,-150.12
7,14,-68.38,-152.51
7,14,-68.18,-154.91
7,14,-67.98,-156.72
7,14,-67.78,-158.14
7,14,-67.58,-158.94
7,14,-67.38,-159.33
7,14,-67.18,-159.21
7,14,-66.98,-158.74
7,14,-66.78,-157.68
7,14,-66.58,-156.24
7,14,-66.38,-154.24
7,14,-66.18,-151.88
7,14,-65.98,-149.10
7,14,-65.78,-146.05
7,14,-65.58,-142.56
7,14,-65.38,-138.77
7,14,-65.18,-134.34
7,14,-64.98,-129.47
7,14,-64.78,-123.54
7,14,-64.58,-116.91
7,14,-64.38,-109.07
7,14,-64.18,-100.44
7,14,-63.98,-91.07
7,14,-63.78,-81.20
7,14,-63.58,-70.36
7,14,-63.38,-58.85
7,14,-63.18,-46.55
7,14,-62.98,-33.72
7,14,-62.78,-20.82
7,14,-62.58,-7.87
7,14,-62.38,5.13
7,14,-62.18,18.15
7,14,-61.98,31.14
7,14,-61.78,44.10
7,14,-61.58,56.01
7,14,-61.38,67.24
7,14,-61.18,78.40
7,14,-60.98,89.51
7,14,-60.78,101.96
7,14,-60.58,115.29
7,14,-60.38,129.38
7,14,-60.18,143.98
7,14,-59.98,159.08
7,14,-59.78,174.51
7,14,-59.58,190.26
7,14,-59.38,206.25
7,14,-59.18,223.01
7,14,-58.98,240.29
7,14,-58.78,257.49
7,14,-58.58,274.64
7,14,-58.38,290.58
7,14,-58.18,305.70
7,14,-57.98,320.17
7,14,-57.78,334.21
7,14,-57.58,347.84
7,14,-57.38,361.19
7,14,-57.18,373.84
7,14,-56.98,386.02
7,14,-56.78,397.10
7,14,-56.58,407.43
7,14,-56.38,416.60
7,14,-56.18,424.99
7,14,-55.98,432.54
7,14,-55.78,439.54
7,14,-55.58,445.71
7,14,-55.38,451.33
7,14,-55.18,456.15
7,14,-54.98,460.44
7,14,-54.78,464.15
7,14,-54.58,467.48
7,14,-54.38,470.25
7,14,-54.18,472.65
7,14,-53.98,474.08
7,14,-53.78,474.86
7,14,-53.58,474.37
7,14,-53.38,473.04
7,14,-53.18,470.64
7,14,-52.98,467.52
7,14,-52.78,463.80
7,14,-52.58,459.68
7,14,-52.38,455.15
7,14,-52.18,450.35
7,14,-51.98,445.10
7,14,-51.78,439.56
7,14,-51.58,433.74
7,14,-51.38,427.74
7,14,-51.18,421.35
7,14,-50.98,414.69
7,14,-50.78,407.41
7,14,-50.58,399.72
7,14,-50.38,390.87
7,14,-50.18,381.25
7,14,-49.98,370.43
7,14,-49.78,358.81
7,14,-49.58,346.02
7,14,-49.38,332.45
7,14,-49.18,319.12
7,14,-48.98,305.95
7,14,-48.78,293.75
7,14,-48.58,282.18
7,14,-48.38,270.58
7,14,-48.18,258.96
7,14,-47.98,247.37
7,14,-47.78,235.81
7,14,-47.58,224.33
7,14,-47.38,212.89
7,14,-47.18,202.34
7,14,-46.98,192.36
7,14,-46.78,183.68
7,14,-46.58,175.87
7,14,-46.38,168.77
7,14,-46.18,162.16
7,14,-45.98,155.57
7,14,-45.78,149.02
7,14,-45.58,142.08
7,14,-45.38,134.89
7,14,-45.18,127.79
7,14,-44.98,120.75
7,14,-44.78,114.27
7,14,-44.58,108.16
7,14,-44.38,102.61
7,14,-44.18,97.45
7,14,-43.98,92.64
7,14,-43.78,88.07
7,14,-43.58,83.82
7,14,-43.38,79.79
7,14,-43.18,76.04
7,14,-42.98,72.47
7,14,-42.78,68.95
7,14,-42.58,65.45
7,14,-42.38,61.92
7,14,-42.18,58.36
7,14,-41.98,54.86
7,14,-41.78,51.40
7,14,-41.58,48.21
7,14,-41.38,45.19
7,14,-41.18,42.48
7,14,-40.98,39.97
7,14,-40.78,37.60
7,14,-40.58,35.34
7,14,-40.38,33.10
7,14,-40.18,30.89
7,14,-39.98,28.67
7,14,-39.78,26.45
7,14,-39.58,24.31
7,14,-39.38,22.23
7,14,-39.18,20.49
7,14,-38.98,18.97
7,14,-38.78,17.59
7,14,-38.58,16.32
7,14,-38.38,14.76
7,14,-38.18,13.02
7,14,-37.98,11.40
7,14,-37.78,9.86
7,14,-37.58,8.83
7,14,-37.38,8.16
7,14,-37.18,7.68
7,14,-36.98,7.33
7,14,-36.78,7.04
7,14,-36.58,6.80
7,14,-36.38,6.49
7,14,-36.18,6.14
7,14,-35.98,5.26
7,14,-35.78,4.02
7,14,-35.58,2.66
7,14,-35.38,1.20
7,14,-35.18,-0.07
7,14,-34.98,-1.21
7,14,-34.78,-2.21
7,14,-34.58,-3.11
7,14,-34.38,-3.62
7,14,-34.18,-3.89
7,14,-33.98,-4.10
7,14,-33.78,-4.29
7,14,-33.58,-4.63
7,14,-33.38,-5.07
7,14,-33.18,-5.53
7,14,-32.98,-6.00
7,14,-32.78,-6.63
7,14,-32.58,-7.38
7,14,-32.38,-8.08
7,14,-32.18,-8.75
7,14,-31.98,-9.12
7,14,-31.78,-9.29
7,14,-31.58,-9.42
7,14,-31.38,-9.53
7,14,-31.18,-9.77
7,14,-30.98,-10.10
7,14,-30.78,-10.40
7,14,-30.58,-10.67
7,14,-30.38,-10.81
7,14,-30.18,-10.85
8,16,-89.58,-13.02
8,16,-89.38,-13.41
8,16,-89.18,-13.87
8,16,-88.98,-14.38
8,16,-88.78,-15.00
8,16,-88.58,-15.69
8,16,-88.38,-16.34
8,16,-88.18,-16.96
8,16,-87.98,-17.35
8,16,-87.78,-17.58
8,16,-87.58,-17.80
8,16,-87.38,-18.01
8,16,-87.18,-18.29
8,16,-86.98,-18.62
8,16,-86.78,-18.93
8,16,-86.58,-19.24
8,16,-86.38,-19.52
8,16,-86.18,-19.79
8,16,-85.98,-20.03
8,16,-85.78,-20.27
8,16,-85.58,-20.51
8,16,-85.38,-20.74
8,16,-85.18,-21.10
8,16,-84.98,-21.55
8,16,-84.78,-22.19
8,16,-84.58,-22.96
8,16,-84.38,-23.80
8,16,-84.18,-24.69
8,16,-83.98,-25.56
8,16,-83.78,-26.44
8,16,-83.58,-27.32
8,16,-83.38,-28.21
8,16,-83.18,-29.10
8,16,-82.98,-30.00
8,16,-82.78,-30.88
8,16,-82.58,-31.76
8,16,-82.38,-32.36
8,16,-82.18,-32.76
8,16,-81.98,-33.16
8,16,-81.78,-33.55
8,16,-81.58,-34.23
8,16,-81.38,-35.09
8,16,-81.18,-35.99
8,16,-80.98,-36.92
8,16,-80.78,-37.87
8,16,-80.58,-38.85
8,16,-80.38,-39.85
8,16,-80.18,-40.87
8,16,-79.98,-41.94
8,16,-79.78,-43.04
8,16,-79.58,-44.16
8,16,-79.38,-45.30
8,16,-79.18,-46.38
8,16,-78.98,-47.42
8,16,-78.78,-48.52
8,16,-78.58,-49.67
8,16,-78.38,-51.13
8,16,-78.18,-52.80
8,16,-77.98,-54.61
8,16,-77.78,-56.51
8,16,-77.58,-58.45
8,16,-77.38,-60.41
8,16,-77.18,-62.30
8,16,-76.98,-64.14
8,16,-76.78,-65.82
8,16,-76.58,-67.39
8,16,-76.38,-68.95
8,16,-76.18,-70.51
8,16,-75.98,-72.09
8,16,-75.78,-73.68
8,16,-75.58,-75.29
8,16,-75.38,-76.91
8,16,-75.18,-78.34
8,16,-74.98,-79.66
8,16,-74.78,-80.97
8,16,-74.58,-82.27
8,16,-74.38,-84.05
8,16,-74.18,-86.17
8,16,-73.98,-88.63
8,16,-73.78,-91.31
8,16,-73.58,-94.14
8,16,-73.38,-97.06
8,16,-73.18,-100.10
8,16,-72.98,-103.22
8,16,-72.78,-106.52
8,16,-72.58,-109.94
8,16,-72.38,-113.37
8,16,-72.18,-116.79
8,16,-71.98,-119.98
8,16,-71.78,-123.01
8,16,-71.58,-125.80
8,16,-71.38,-128.43
8,16,-71.18,-130.83
8,16,-70.98,-133.06
8,16,-70.78,-135.10
8,16,-70.58,-136.99
8,16,-70.38,-138.66
8,16,-70.18,-140.19
8,16,-69.98,-141.74
8,16,-69.78,-143.31
8,16,-69.58,-145.09
8,16,-69.38,-147.00
8,16,-69.18,-148.92
8,16,-68.98,-150.83
8,16,-68.78,-152.50
8,16,-68.58,-153.99
8,16,-68.38,-155.24
8,16,-68.18,-156.33
8,16,-67.98,-156.96
8,16,-67.78,-157.27
8,16,-67.58,-156.86
8,16,-67.38,-155.97
8,16,-67.18,-154.23
8,16,-66.98,-151.91
8,16,-66.78,-148.80
8,16,-66.58,-145.15
8,16,-66.38,-140.91
8,16,-66.18,-136.27
8,16,-65.98,-131.05
8,16,-65.78,-125.46
8,16,-65.58,-119.09
8,16,-65.38,-112.20
8,16,-65.18,-104.35
8,16,-64.98,-95.85
8,16,-64.78,-86.10
8,16,-64.58,-75.50
8,16,-64.38,-63.52
8,16,-64.18,-50.62
8,16,-63.98,-36.72
8,16,-63.78,-22.15
8,16,-63.58,-6.43
8,16,-63.38,10.06
8,16,-63.18,28.04
8,16,-62.98,47.00
8,16,-62.78,65.89
8,16,-62.58,84.73
8,16,-62.38,102.62
8,16,-62.18,119.88
8,16,-61.98,136.73
8,16,-61.78,153.31
8,16,-61.58,168.91
8,16,-61.38,183.84
8,16,-61.18,198.82
8,16,-60.98,213.81
8,16,-60.78,229.94
8,16,-60.58,246.81
8,16,-60.38,264.60
8,16,-60.18,283.02
8,16,-59.98,302.20
8,16,-59.78,321.90
8,16,-59.58,341.81
8,16,-59.38,361.88
8,16,-59.18,382.33
8,16,-58.98,403.06
8,16,-58.78,423.73
8,16,-58.58,444.36
8,16,-58.38,463.66
8,16,-58.18,482.05
8,16,-57.98,499.36
8,16,-57.78,515.94
8,16,-57.58,531.98
8,16,-57.38,547.67
8,16,-57.18,562.33
8,16,-56.98,576.32
8,16,-56.78,588.93
8,16,-56.58,600.64
8,16,-56.38,610.83
8,16,-56.18,620.01
8,16,-55.98,628.04
8,16,-55.78,635.31
8,16,-55.58,641.83
8,16,-55.38,647.86
8,16,-55.18,653.20
8,16,-54.98,658.08
8,16,-54.78,662.15
8,16,-54.58,665.67
8,16,-54.38,667.92
8,16,-54.18,669.33
8,16,-53.98,669.17
8,16,-53.78,667.96
8,16,-53.58,665.53
8,16,-53.38,662.28
8,16,-53.18,657.98
8,16,-52.98,652.97
8,16,-52.78,647.17
8,16,-52.58,640.83
8,16,-52.38,634.05
8,16,-52.18,626.98
8,16,-51.98,619.42
8,16,-51.78,611.53
8,16,-51.58,603.14
8,16,-51.38,594.43
8,16,-51.18,584.81
8,16,-50.98,574.60
8,16,-50.78,563.16
8,16,-50.58,550.91
8,16,-50.38,537.43
8,16,-50.18,523.12
8,16,-49.98,507.47
8,16,-49.78,490.93
8,16,-49.58,472.99
8,16,-49.38,454.12
8,16,-49.18,435.39
8,16,-48.98,416.77
8,16,-48.78,399.26
8,16,-48.58,382.51
8,16,-48.38,365.89
8,16,-48.18,349.38
8,16,-47.98,332.45
8,16,-47.78,315.24
8,16,-47.58,298.42
8,16,-47.38,281.84
8,16,-47.18,267.33
8,16,-46.98,254.21
8,16,-46.78,242.66
8,16,-46.58,232.17
8,16,-46.38,222.13
8,16,-46.18,212.37
8,16,-45.98,202.74
8,16,-45.78,193.19
8,16,-45.58,183.57
8,16,-45.38,173.90
8,16,-45.18,164.40
8,16,-44.98,155.01
8,16,-44.78,146.31
8,16,-44.58,138.08
8,16,-44.38,130.69
8,16,-44.18,123.86
8,16,-43.98,117.52
8,16,-43.78,111.51
8,16,-43.58,105.81
8,16,-43.38,100.32
8,16,-43.18,95.02
8,16,-42.98,89.84
8,16,-42.78,84.91
8,16,-42.58,80.15
8,16,-42.38,75.71
8,16,-42.18,71.48
8,16,-41.98,67.45
8,16,-41.78,63.53
8,16,-41.58,59.75
8,16,-41.38,56.05
8,16,-41.18,52.51
8,16,-40.98,49.08
8,16,-40.78,45.88
8,16,-40.58,42.82
8,16,-40.38,39.90
8,16,-40.18,37.07
8,16,-39.98,34.29
8,16,-39.78,31.55
8,16,-39.58,29.06
8,16,-39.38,26.73
8,16,-39.18,24.86
