LINE,X,Y,Bx,By,Bz,Bm,DIST_ABS,MAG_REGIONAL,MAG_MOD,mag_res
          7,12.000000,-77.796000,1132.078000,25770.900000,-42812.346000,49983.176000,42.752000,50023.996138,49979.764554,-40.820138
          7,12.000000,-77.819000,1137.028000,25771.600000,-42811.639000,49983.043000,42.775000,50023.823561,49979.729795,-40.780561
          7,12.000000,-77.857000,1137.381000,25773.400000,-42811.002000,49983.434000,42.813000,50023.538488,49979.671295,-40.104488
          7,12.000000,-77.887000,1138.230000,25774.400000,-42812.134000,49984.938000,42.843000,50023.313477,49979.624171,-38.375477
          7,12.000000,-77.922000,1139.644000,25774.500000,-42812.558000,49985.385000,42.878000,50023.051018,49979.568154,-37.666018
          7,12.000000,-77.963000,1141.129000,25773.600000,-42811.356000,49983.926000,42.919000,50022.743639,49979.501119,-38.817639
          7,12.000000,-78.001000,1138.795000,25773.700000,-42811.709000,49984.227000,42.957000,50022.458820,49979.437636,-38.231820
          7,12.000000,-78.050000,1136.108000,25774.200000,-42810.861000,49983.697000,43.006000,50022.091654,49979.353871,-38.394654
          7,12.000000,-78.091000,1136.603000,25774.700000,-42810.790000,49983.905000,43.047000,50021.784520,49979.282146,-37.879520
          7,12.000000,-78.135000,1136.108000,25776.200000,-42809.729000,49983.759000,43.091000,50021.454999,49979.203528,-37.695999
          7,12.000000,-78.182000,1137.523000,25776.400000,-42809.447000,49983.652000,43.138000,50021.103110,49979.117685,-37.451110
          7,12.000000,-78.220000,1139.432000,25776.700000,-42810.507000,49984.759000,43.176000,50020.818680,49979.046883,-36.059680
          7,12.000000,-78.261000,1139.927000,25777.600000,-42809.729000,49984.568000,43.217000,50020.511870,49978.969103,-35.943870
          7,12.000000,-78.293000,1142.543000,25778.200000,-42808.669000,49984.029000,43.249000,50020.272464,49978.907401,-36.243464
          7,12.000000,-78.328000,1147.351000,25778.600000,-42806.689000,49982.649000,43.284000,50020.010667,49978.838923,-37.361667
          7,12.000000,-78.366000,1148.766000,25779.600000,-42807.396000,49983.803000,43.322000,50019.726496,49978.763410,-35.923496
          7,12.000000,-78.398000,1149.049000,25780.300000,-42808.527000,49985.140000,43.354000,50019.487246,49978.698886,-34.347246
          8,14.000000,-35.066000,984.788000,25879.700000,-43263.975000,50423.211000,0.000000,50378.334666,50432.048316,44.876334
          8,14.000000,-35.110000,980.545000,25880.500000,-43263.833000,50423.417000,0.044000,50377.911438,50432.051406,45.505562
          8,14.000000,-35.142000,981.959000,25881.500000,-43262.419000,50422.745000,0.076000,50377.603693,50432.056204,45.141307
          8,14.000000,-35.189000,980.899000,25882.400000,-43260.793000,50421.791000,0.123000,50377.151778,50432.067183,44.639222
          8,14.000000,-35.230000,982.171000,25882.900000,-43259.662000,50421.102000,0.164000,50376.757639,50432.080617,44.344361
          8,14.000000,-35.272000,986.343000,25883.800000,-43259.308000,50421.342000,0.206000,50376.353967,50432.098142,44.988033
          8,14.000000,-35.330000,982.666000,25884.700000,-43259.308000,50421.732000,0.264000,50375.796652,50432.128676,45.935348
          8,14.000000,-35.374000,986.131000,25885.400000,-43259.096000,50421.977000,0.308000,50375.373965,50432.156794,46.603035
          8,14.000000,-35.436000,984.646000,25886.200000,-43259.732000,50422.905000,0.370000,50374.778515,50432.203767,48.126485
          8,14.000000,-35.477000,986.485000,25886.400000,-43259.449000,50422.801000,0.411000,50374.384848,50432.239607,48.416152
          8,14.000000,-35.509000,992.566000,25886.700000,-43258.742000,50422.467000,0.443000,50374.077650,50432.270251,48.389350
          8,14.000000,-35.556000,989.172000,25887.600000,-43256.904000,50421.285000,0.490000,50373.626539,50432.319546,47.658461
          8,14.000000,-35.589000,988.182000,25888.700000,-43254.782000,50420.011000,0.523000,50373.309864,50432.357232,46.701136
          8,14.000000,-35.641000,982.878000,25889.600000,-43254.287000,50419.945000,0.575000,50372.810963,50432.421817,47.134037
          8,14.000000,-35.686000,987.121000,25889.900000,-43252.449000,50418.604000,0.620000,50372.379324,50432.482898,46.224676
          8,14.000000,-35.741000,993.980000,25890.300000,-43252.803000,50419.248000,0.675000,50371.851893,50432.564171,47.396107
          8,14.000000,-35.809000,999.637000,25890.100000,-43253.368000,50419.742000,0.743000,50371.199991,50432.674854,48.542009
          8,14.000000,-35.882000,1008.264000,25889.600000,-43252.237000,50418.687000,0.816000,50370.500396,50432.806425,48.186604
          8,14.000000,-35.964000,1007.486000,25890.400000,-43252.873000,50419.628000,0.898000,50369.714845,50432.970242,49.913155
          8,14.000000,-36.023000,1006.142000,25891.200000,-43252.661000,50419.830000,0.957000,50369.149825,50433.098780,50.680175
          8,14.000000,-36.073000,1005.364000,25891.300000,-43252.025000,50419.320000,1.007000,50368.671123,50433.214807,50.648877
          8,14.000000,-36.117000,1005.152000,25892.500000,-43252.378000,50420.235000,1.051000,50368.249960,50433.322363,51.985040
          8,14.000000,-36.167000,1009.324000,25894.200000,-43252.025000,50420.888000,1.101000,50367.771477,50433.450853,53.116523
          8,14.000000,-36.217000,1008.759000,25894.500000,-43251.600000,50420.667000,1.151000,50367.293109,50433.586088,53.373891
          8,14.000000,-36.258000,996.667000,25895.600000,-43252.803000,50422.023000,1.192000,50366.900935,50433.702072,55.122065
          8,14.000000,-36.308000,988.323000,25896.600000,-43253.793000,50423.221000,1.242000,50366.422780,50433.849793,56.798220
          8,14.000000,-36.355000,977.929000,25896.200000,-43253.863000,50422.874000,1.289000,50365.973421,50433.995012,56.900579
          8,14.000000,-36.405000,964.706000,25897.200000,-43253.793000,50423.072000,1.339000,50365.495492,50434.156348,57.576508
          8,14.000000,-36.458000,965.837000,25897.500000,-43254.075000,50423.490000,1.392000,50364.989014,50434.335166,58.500986
          8,14.000000,-36.505000,967.251000,25897.500000,-43253.227000,50422.790000,1.439000,50364.539984,50434.500538,58.250016
          8,14.000000,-36.552000,967.251000,25898.500000,-43251.954000,50422.211000,1.486000,50364.091056,50434.672378,58.119944
          8,14.000000,-36.599000,976.868000,25899.200000,-43251.671000,50422.514000,1.533000,50363.642231,50434.850758,58.871769
          8,14.000000,-36.648000,979.767000,25899.900000,-43251.176000,50422.505000,1.582000,50363.174417,50435.043775,59.330583
          8,14.000000,-36.695000,983.020000,25900.700000,-43250.328000,50422.251000,1.629000,50362.725803,50435.235751,59.525197
          8,14.000000,-36.745000,991.788000,25901.400000,-43250.186000,50422.661000,1.679000,50362.248666,50435.447417,60.412334
          8,14.000000,-36.792000,990.091000,25902.500000,-43250.328000,50423.314000,1.726000,50361.800265,50435.653456,61.513735
          8,14.000000,-36.845000,991.576000,25903.400000,-43250.398000,50423.867000,1.779000,50361.294743,50435.894122,62.572257
          8,14.000000,-36.910000,988.182000,25904.300000,-43250.257000,50424.141000,1.844000,50360.674944,50436.201486,63.466056
          8,14.000000,-36.963000,978.636000,25905.400000,-43249.621000,50423.974000,1.897000,50360.169714,50436.462201,63.804286
          8,14.000000,-37.007000,979.272000,25905.500000,-43248.419000,50423.007000,1.941000,50359.750378,50436.685624,63.256622
          8,14.000000,-37.060000,979.909000,25905.600000,-43247.641000,50422.403000,1.994000,50359.245388,50436.963259,63.157612
          8,14.000000,-37.112000,978.353000,25906.600000,-43247.075000,50422.402000,2.046000,50358.750054,50437.244807,63.651946
          8,14.000000,-37.174000,984.010000,25908.000000,-43246.509000,50422.746000,2.108000,50358.159628,50437.592509,64.586372
          8,14.000000,-37.259000,983.656000,25909.300000,-43246.156000,50423.104000,2.193000,50357.350464,50438.090778,65.753536
          8,14.000000,-37.315000,978.282000,25909.900000,-43247.287000,50424.278000,2.249000,50356.817551,50438.432916,67.460449
          8,14.000000,-37.385000,987.050000,25909.900000,-43248.136000,50425.176000,2.319000,50356.151617,50438.876350,69.024383
          8,14.000000,-37.444000,988.889000,25909.700000,-43248.136000,50425.110000,2.378000,50355.590507,50439.263911,69.519493
          8,14.000000,-37.497000,983.303000,25910.800000,-43248.772000,50426.112000,2.431000,50355.086597,50439.622992,71.025403
          8,14.000000,-37.588000,982.313000,25912.400000,-43249.055000,50427.157000,2.522000,50354.221699,50440.264071,72.935301
          8,14.000000,-37.667000,973.403000,25913.300000,-43248.065000,50426.598000,2.601000,50353.471166,50440.846236,73.126834
          8,14.000000,-37.747000,974.888000,25915.000000,-43247.570000,50427.075000,2.681000,50352.711429,50441.460546,74.363571
          8,14.000000,-37.820000,991.293000,25915.200000,-43247.287000,50427.255000,2.754000,50352.018430,50442.043282,75.236570
          8,14.000000,-37.870000,1002.677000,25915.500000,-43246.792000,50427.210000,2.804000,50351.543917,50442.454836,75.666083
          8,14.000000,-37.926000,1010.314000,25916.300000,-43245.944000,50427.046000,2.860000,50351.012600,50442.927943,76.033400
          8,14.000000,-37.984000,1015.052000,25917.200000,-43245.731000,50427.422000,2.918000,50350.462462,50443.431686,76.959538
          8,14.000000,-38.049000,1012.718000,25918.100000,-43245.237000,50427.413000,2.983000,50349.846114,50444.013087,77.566886
          8,14.000000,-38.122000,1016.537000,25919.000000,-43244.247000,50427.104000,3.056000,50349.154143,50444.687643,77.949857
          8,14.000000,-38.178000,1018.375000,25920.300000,-43243.822000,50427.445000,3.112000,50348.623484,50445.220852,78.821516
          8,14.000000,-38.246000,1007.061000,25921.500000,-43242.974000,50427.107000,3.180000,50347.979309,50445.886996,79.127691
          8,14.000000,-38.322000,1000.556000,25922.600000,-43243.257000,50427.785000,3.256000,50347.259604,50446.656162,80.525396
          8,14.000000,-38.389000,990.374000,25923.600000,-43242.974000,50427.856000,3.323000,50346.625350,50447.356208,81.230650
          8,14.000000,-38.451000,985.919000,25924.300000,-43242.620000,50427.825000,3.385000,50346.038616,50448.022666,81.786384
          8,14.000000,-38.516000,993.344000,25925.200000,-43242.832000,50428.616000,3.450000,50345.423683,50448.740942,83.192317
          8,14.000000,-38.560000,995.465000,25926.100000,-43242.550000,50428.878000,3.494000,50345.007533,50449.238694,83.870467
          8,14.000000,-38.604000,999.354000,25927.300000,-43243.327000,50430.238000,3.538000,50344.591473,50449.745878,85.646527
          8,14.000000,-38.651000,1007.061000,25928.100000,-43243.539000,50430.985000,3.585000,50344.147145,50450.298181,86.837855
          8,14.000000,-38.704000,1014.274000,25928.400000,-43242.832000,50430.677000,3.638000,50343.646218,50450.934209,87.030782
          8,14.000000,-38.745000,1021.416000,25929.300000,-43243.186000,50431.587000,3.679000,50343.258798,50451.435957,88.328202
          8,14.000000,-38.801000,1027.073000,25930.500000,-43243.327000,50432.441000,3.735000,50342.729766,50452.135154,89.711234
          8,14.000000,-38.859000,1027.143000,25932.000000,-43242.974000,50432.910000,3.793000,50342.181994,50452.876444,90.728006
          8,14.000000,-38.909000,1026.224000,25934.100000,-43242.762000,50433.789000,3.843000,50341.709903,50453.529665,92.079097
          8,14.000000,-38.971000,1024.668000,25935.700000,-43242.479000,50434.338000,3.905000,50341.124671,50454.358154,93.213329
          8,14.000000,-39.030000,1020.002000,25937.200000,-43241.347000,50434.045000,3.964000,50340.567924,50455.165845,93.477076
          8,14.000000,-39.091000,1018.729000,25939.400000,-43241.206000,50435.029000,4.025000,50339.992475,50456.021003,95.036525
          8,14.000000,-39.135000,1018.729000,25940.700000,-43240.499000,50435.092000,4.069000,50339.577504,50456.650693,95.514496
          8,14.000000,-39.194000,1017.102000,25941.100000,-43240.711000,50435.446000,4.128000,50339.021208,50457.512195,96.424792
          8,14.000000,-39.247000,1016.395000,25941.300000,-43240.428000,50435.293000,4.181000,50338.521623,50458.303055,96.771377
          8,14.000000,-39.297000,1013.425000,25942.200000,-43239.580000,50434.968000,4.231000,50338.050436,50459.064076,96.917564
          8,14.000000,-39.350000,1016.537000,25943.300000,-43240.570000,50436.445000,4.284000,50337.551105,50459.886790,98.893895
          8,14.000000,-39.391000,1023.396000,25943.900000,-43241.347000,50437.560000,4.325000,50337.164920,50460.534686,100.395080
          8,14.000000,-39.458000,1026.931000,25945.400000,-43242.620000,50439.494000,4.392000,50336.534006,50461.615249,102.959994
          8,14.000000,-39.529000,1034.144000,25947.200000,-43243.469000,50441.295000,4.463000,50335.865654,50462.790303,105.429346
          8,14.000000,-39.599000,1041.922000,25947.900000,-43242.620000,50441.088000,4.533000,50335.206946,50463.979544,105.881054
          8,14.000000,-39.664000,1043.760000,25950.100000,-43242.196000,50441.894000,4.598000,50334.595492,50465.111647,107.298508
          8,14.000000,-39.705000,1046.589000,25952.000000,-43242.762000,50443.415000,4.639000,50334.209908,50465.839723,109.205092
          8,14.000000,-39.749000,1048.781000,25953.500000,-43242.974000,50444.414000,4.683000,50333.796197,50466.633257,110.617803
          8,14.000000,-39.793000,1049.346000,25955.100000,-43242.550000,50444.885000,4.727000,50333.382576,50467.439544,111.502424
          8,14.000000,-39.837000,1052.528000,25956.300000,-43243.327000,50446.236000,4.771000,50332.969046,50468.258728,113.266954
          8,14.000000,-39.884000,1055.003000,25958.200000,-43243.115000,50447.083000,4.818000,50332.527420,50469.148175,114.555580
          8,14.000000,-39.922000,1056.276000,25960.200000,-43242.267000,50447.412000,4.856000,50332.170436,50469.878305,115.241564
          8,14.000000,-39.966000,1055.498000,25962.400000,-43242.762000,50448.952000,4.900000,50331.757170,50470.736144,117.194830
          8,14.000000,-40.004000,1050.195000,25964.300000,-43243.257000,50450.243000,4.938000,50331.400331,50471.487845,118.842669
          8,14.000000,-40.039000,1045.952000,25965.800000,-43242.974000,50450.685000,4.973000,50331.071724,50472.189179,119.613276
          8,14.000000,-40.081000,1042.417000,25967.700000,-43242.832000,50451.468000,5.015000,50330.677470,50473.042254,120.790530
          8,14.000000,-40.122000,1044.114000,25968.800000,-43243.398000,50452.554000,5.056000,50330.292683,50473.887214,122.261317
          8,14.000000,-40.166000,1049.559000,25970.000000,-43243.610000,50453.467000,5.100000,50329.879827,50474.807549,123.587173
          8,14.000000,-40.219000,1056.135000,25971.600000,-43244.529000,50455.215000,5.153000,50329.382644,50475.934978,125.832356
          8,14.000000,-40.248000,1060.589000,25973.200000,-43246.014000,50457.405000,5.182000,50329.110656,50476.560682,128.294344
          8,14.000000,-40.289000,1064.761000,25975.300000,-43245.944000,50458.513000,5.223000,50328.726187,50477.456043,129.786813
          8,14.000000,-40.333000,1065.186000,25977.300000,-43245.661000,50459.309000,5.267000,50328.313675,50478.431055,130.995325
          8,14.000000,-40.392000,1062.640000,25978.900000,-43245.944000,50460.322000,5.326000,50327.760674,50479.761709,132.561326
